name;info;voyage_1;voyage_2;voyage_3;voyage_4;voyage_5;voyage_6;voyage_7;voyage_8;voyage_9
LIONESS (2);['Built by West, launched 1765, 3 decks, 693 tons', 'Principal Managing Owners. 1-3 Gilbert Slater, 4 William Larkins'];{'time': ['1765', '1766'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/502A Journal 2 Nov 1765-22 Aug 1767 ', 'L/MAR/B/502E(1) Ledger', 'L/MAR/B/502E(2) Pay Book'], 'captain': 'William Larkins', 'itinerary': 'Downs 19 Jan 1766 - 11 May Moheli 14 Jun Madras - 6 Aug Malacca - 6 Oct Whampoa -31 Jan 1767 Second Bar - 4 May St Helena - 5 Jul Downs'};{'time': ['1768', '1769'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/502B Journal 29 Aug 1768-22 Aug 1770', 'L/MAR/B/502F(1) Ledger', 'L/MAR/B/502F(2) Pay Book'], 'captain': 'William Larkins', 'itinerary': 'Portsmouth 8 Dec 1768 - 11 Mar 1769 Cape -18 May Madras - 30 May Culpee -10 Nov Ingeli - 6 Apr 1770 Cape - 5 May St Helena - 25 May Ascension -16 Jul Downs'};{'time': ['1771', '1772'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/502C Journal 10 Oct 1771-21 Jul 1773', 'L/MAR/B/502G(1) Ledger', 'L/MAR/B/502G(2) Pay Book'], 'captain': 'William Larkins', 'itinerary': 'Torbay 28 Dec 1771-8 Jan 1772 Madeira - 5 Apr Cape - 20 Jun Madras -11 Aug Kedah - 26 Aug Malacca - 2 Oct Whampoa -13 Jan 1773 Second Bar - 2 Apr Cape - 22 Apr St Helena - 22 Jun Downs'};{'time': ['1775', '1776'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/502D Journal 23 Nov 1775-23 Aug 1777', 'L/MAR/B/502H(1) Ledger', 'L/MAR/B/502H(2) Pay Book'], 'captain': 'Thomas Larkins', 'itinerary': 'Portsmouth 14 Mar 1776 - 3 Jul Johanna - 6 Aug Madras - 30 Aug Culpee -17 Nov Ingeli - 2 Jan 1777 Madras - 9 Apr Cape - 2 May St Helena - 23 Jul Downs'};;;;;
LITCHFIELD;['Rated at 420 tons, 84 crew, 32 guns'];{'time': ['1707', '1708'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/691A Journal 24 Dec 1707-9 Mar 1710', 'L/MAR/B/691C Ledger'], 'captain': 'James Lee', 'itinerary': 'Downs 14 Apr 1708 - 15 Sep Cape - 24 Dec Madras - 22 May 1709 Cape -10 Jul Bahia - 31 Oct Kinsale - 9 Mar 1710 Gravesend'};{'time': ['1710', '1711'], 'destination': 'Bombay', 'reference': ['L/MAR/B/691B Journal 7 Feb 1711-22 Jul 1714 Robert Dingley, Chief Mate', 'L/MAR/B/691D Ledger', 'L/MAR/B/691E(1) Ledger', 'L/MAR/B/691E(2) Pay Book'], 'captain': 'James Lee', 'itinerary': 'Downs 13 Apr 1711 -15 Jul Rio de Janeiro -13 Sep Cape - 25 Dec Colombo -14 Jan 1712 Anjengo - 7 Apr Bombay - cruising -16 Sep Bombay - 8 Dec Calicut - 29 Jan 1713 Bombay - 25 Feb Surat - 10 Mar Bombay -27 Nov Calicut - 5 Mar 1714 Cape -16 Apr St Helena - 22 Jul Woolwich'};;;;;;;
LITTLE JOSIAH;['200 tons, 50 crew, 20 guns'];{'time': ['1691', '1692'], 'destination': 'Madagasgar and Benkulen', 'reference': [], 'captain': 'William Derow Downs 10 Nov 1691 -'};;;;;;;;
LIVELY;['Company s packet, 94 tons, 17 crew, 4 guns '];{'time': ['1790', '1791'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/534A Journal 29 Jul 1780-8 Jul 1783 Robert Neve, Chief Mate', 'L/MAR/B/534B(1) Ledger', 'L/MAR/B/534B(2) Pay Book', 'L/MAR/B/534B(3) Imprest Book', 'L/MAR/B/534B(4) Absence Book'], 'captain': 'Thomas Forrest', 'itinerary': 'Falmouth 1 Nov 1780 - 27 Feb 1781 Anjengo - 6 Mar Telhcherry -14 Mar Anjengo - 27 Mar Madras - 3 Apr Masuhpatam - 3 May Cuddalore -19 Dec Calcutta - 24 Nov 1782 Culpee-17 Dec Kedgeree - 14 May 1783 River Shannon - 29 Jun Downs'};;;;;;;;
LIVERPOOL;[];{'time': '1743', 'destination': 'From St Helena', 'reference': ['L/MAR/B/616B Journal 15 May-2 Aug 1743, anon'], 'captain': 'Thomas Swanton', 'itinerary': 'St Helena 16 May 1743 - 2 Aug Portland Bill'};;;;;;;;
LOCKO;"['Rated at 922 tons, 99 crew, 26 guns Principal Managing Owner; Robert Williams']";{'time': ['1780', '1781'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/457A-B Journal 14 Nov 1780-14 Nov 1783', 'L/MAR/B/457F(1) Ledger', 'L/MAR/B/457F(2) Pay Book'], 'captain': 'Patrick Lawson', 'itinerary': 'Portsmouth 13 Mar 1781 -10 Apr Sao Tiago - 22 Jul Hollis Bay - 4 Sep Johanna - 5 Mar 1782 Bombay - 4 Oct Whampoa - 20 Dec Second Bar -10 May 1783 St Helena -14 Aug Cork - 21 Sep Downs'};{'time': ['1784', '1785'], 'destination': 'China', 'reference': ['L/MAR/B/457C Journal 29 Nov 1784-8 Aug 1786', 'L/MAR/B/457G(l) Ledger', 'L/MAR/B/457G(2) Pay Book'], 'captain': 'John Baird', 'itinerary': 'Torbay 12 Feb 1785 - 14 Aug Whampoa - 24 Nov Second Bar - 24 Mar 1786 St Helena - 20 Jun Downs'};{'time': ['1786', '1787'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/457D Journal 6 Nov 1786-14 Feb 1787', 'L/MAR/B/457E Journal 6 Nov 1786-10 Jan 1789 Charles Samways, Chief Mate', 'L/MAR/B/457H(1) Ledger', 'L/MAR/B/457H(2) Pay Book'], 'captain': 'John Baird', 'itinerary': 'Downs 6 Jan 1787 - 23 Jan Lisbon - 20 May Johanna -16 Jun Bombay - 23 Oct Whampoa - 6 Mar 1788 Second Bar-31 Jul St Helena -14 Nov Downs'};;;;;;
LONDON (1);['Built 1619, 38 guns, 800 tons', 'Master John Proud'];{'time': ['1619', '1620'], 'destination': 'Surat', 'reference': ['L/MAR/A/XXXII Journal on London and Hart 25 Mar 1620-13 Jun 1622, Archibald Jennison '], 'captain': 'Andrew Shilling, Master William Baffin', 'itinerary': 'Downs 25 Mar 1620 - 24 Jun Cape 25 Jul - 9 Nov Surat -19 Dec Jask - 3 Feb 1621 Surat - Sohar 8 Aug -18 Sep Chaul - Surat Dec 1622 - Jul 1623 Downs'};{'time': ['1624', '1625'], 'destination': 'Batavia', 'reference': [], 'captain': 'John Pynne, Master Arnold Browne', 'itinerary': 'Downs Mar 1625 - 23 Aug Batavia - Oct 1627 Plymouth'};{'time': ['1628', '1629'], 'destination': 'Bantam', 'reference': [], 'captain': 'John Pynne, Master George Brown', 'itinerary': 'Downs Mar 1629 - 3 Oct Bantam - Aug 1630 Downs'};{'time': ['1630', '1631'], 'destination': 'Bantam', 'reference': [], 'captain': 'Richard Allnutt', 'itinerary': 'Downs Mar 1631 - Cape 2 Aug - 4 Oct Bantam - Iambi - 9 Jan 1632 Bantam 1 Feb - 2 May Cape - Sep Downs'};{'time': ['1633', '1634'], 'destination': 'Surat and China', 'reference': ['L/MAR/A/LIX Journal on Discovery and London 1 Mar 1633-18 Jul 1637, William Spears'], 'captain': 'Matthew Wills', 'itinerary': 'Downs Jul 1634 - Dec Surat - Bandar Abbas - Surat - 25 Apr 1635 Goa - 5 Jun Malacca - 23 Jul Macao 20 Oct - 26 Nov Malacca - 31 Mar 1636 Surat 4 May - 6 Jun Masulipatam - 25 Aug Petapoli - 12 Oct Bantam 8 Jan 1637 - 27 Mar Cape - 20 Apr St Helena -18 Jul Downs'};{'time': ['1638', '1639'], 'destination': 'Surat', 'reference': ['L/MAR/A/LXTV Journal 12 Mar 1639-17 Jul 1640, James Birkdell, mate '], 'captain': 'Matthew Wills, Master Richard Gilson', 'itinerary': 'Downs 25 Mar 1639 - 8 Jul St Augustine s Bay - 30 Jul Johanna -16 Sep Surat -11 Nov Bandar Abbas -16 Dec Surat 29 Jan 1640 - 21 Apr St Helena - 8 Jul Downs'};{'time': ['1640', '1641'], 'destination': 'Surat', 'reference': [], 'captain': [], 'itinerary': 'Downs 3 Apr 1641 - 27 Sep Surat 25 Oct -11 Nov Calicut - Goa - 27 Dec Surat 20 Jan 1642 - Downs'};;
LONDON (2);"['Company s own ship, rated at 400 tons, 80/96 crew, 30 guns', ""See also BL' Lansdowne Ms 213 ff.435-41 Journal of "", 'BL; Sloane Ms 3668 ff.1-40 Journal 28 1668-10 Apr 1669, anon ']";{'time': ['1658', '1659'], 'destination': 'St Helena and Surat ', 'reference': [], 'captain': 'Robert Bowen', 'itinerary': 'Downs Feb 1659 - May St Helena, to settle the island - Aug 1660 Downs'};{'time': ['1660', '1661'], 'destination': 'Bantam and Pulau Run', 'reference': ['L/MAR/A/LXIX Journal 17 Apr 1661-23 Apr 1663, Edward Newall, Third Mate * ', 'L/MAR/A/LXX Journal 29 Jan-9 Jul 1662, anon Capt Robert Bowen'], 'captain': 'John Dutton, Governor of St Helena, on the African and London 6 May 1661-24 Apr 1663', 'itinerary': 'Downs 17 Apr 1661-6 May Falmouth - 20 Oct Bantam 4 Jan 1662 - 11 Feb Makassar -11 Mar Pulau Run - 3 May Makassar - 25 Jun Bantam 1 Oct - 22 Jan 1663 St Helena - 29 Apr Downs * includes â€˜Directions from Bantam to Makassar  by John Edwards'};{'time': ['1663', '1664'], 'destination': 'Surat', 'reference': [], 'captain': 'Robert Bowen', 'itinerary': '16 Apr 1664 - Dec 1665'};{'time': ['1667', '1668'], 'destination': 'Bantam', 'reference': [], 'captain': 'John Pnvett', 'itinerary': 'Gravesend 11 Dec 1672 - 16 May 1673 Johanna - 26 Jun Masulipatam - 30 Jul Madras -15 Aug Masulipatam -1 Sep Madras - 21 Onore - 6 Dec Bombay -17 Dec Swally -17 Jan 1674 Bombay - 22 Apr St Helena - 24 Jul Erith'};{'time': ['1668', '1669'], 'destination': 'St Helena and Bantam ', 'reference': [], 'captain': 'John Privett', 'itinerary': 'Jun 1669 - 16 Jul 1670 Downs'};{'time': ['1670', '1671'], 'destination': 'Surat', 'reference': [], 'captain': [], 'itinerary': 'Capt John Privett Feb 1671 - May 1672'};{'time': ['1672', '1673'], 'destination': 'Madras and Surat', 'reference': ['L/MAR/A/LXXI Journal 24 Aug 1672-24 Jul 1674'], 'captain': 'William Basse'};{'time': ['1674', '1675'], 'destination': 'St Helena and Bantam', 'reference': [], 'captain': 'William Basse', 'itinerary': '8 Jan 1675 - 22 Jan 1676 Downs'};
LONDON (3);['600 tons, 3 decks, 102 crew, 34 guns'];{'time': ['1684', '1685'], 'destination': 'Surat', 'reference': [], 'captain': [], 'itinerary': 'Capt Joseph Eaton 28 May 1685 - 25 Jun 1690'};;;;;;;;
LONDON (4);['Frigate, 350 tons, 70 crew, 30 guns'];{'time': ['1693', '1694'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'Matthias Hatton', 'itinerary': '14 Feb 1694 - 2 Jul 1696'};;;;;;;;
LONDON (5);['New Company, 400 tons'];{'time': ['1698', '1699'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/A/CXVm Journal 15 Dec 1698-1 Aug 1701', 'L/MAR/A/CXVniA Ledger '], 'captain': 'George Matthews', 'itinerary': 'Downs 15 Jan 1699 - 4 Feb Madeira -17 May Mauritius - 8 Jul Madras -12 Jul Masulipatam - 20 Aug Balasore - 26 Nov Hugh - 27 Apr 1700 Masulipatam -15 Jun Malacca - 26 Jun Johore - 27 Aug Malacca -12 Oct Balasore - 7 Dec Rogues River - 28 May 1701 St Helena -1 Aug Downs'};;;;;;;;
LONDON (6);['500 tons, 100 crew, 42 guns'];{'time': ['1710', '1711'], 'destination': 'Persia and Bombay', 'reference': ['L/MAR/B/313M(A) Ledger', 'L/MAR/B/313N(1) Ledger', 'L/MAR/B/313N(2) Dead Men s Effects', 'L/MAR/B/313N(3) Pay Book '], 'captain': 'William Upton 27 Jan 1711-11 Jun 1714'};;;;;;;;
LONDON (7);['Rated at 490 tons, 98 crew, 34 guns', '* ff.20-29v expedition agst Angna Sep 1720, ff.45-46v encounters with pirates'];{'time': ['1719', '1720'], 'destination': 'Bombay', 'reference': ['L/MAR/B/313A Journal 4 Apr 1720-15 Jul 1722 *', 'L/MAR/B/313-0(1) Ledger ', 'L/MAR/B/313-0(2) Pay Book'], 'captain': 'William Upton', 'itinerary': 'Portsmouth 21 Mar 1720 - 26 Jun Cape - 26 Aug Bombay - 26 Oct Goa -13 Nov Bombay - 28 Dec Surat -19 May 1721 Mokha - 21 Sep Bombay - 20 Jan 1722 Tellicheny - 30 Mar Cape - 4 May St Helena -15 Jul Downs'};{'time': ['1723', '1724'], 'destination': 'Mokha and Bombay', 'reference': ['L/MAR/B/313B Journal 3 Oct 1723-15 Apr 1725', 'L/MAR/B/313P(1) Ledger', 'L/MAR/B/313P(2) Pay Book'], 'captain': 'Robert Bootle', 'itinerary': 'Downs 18 Nov 1723 - 27 Feb 1724 Cape - 7 May Mokha - 3 Sep Bombay -13 Dec St Helena - 25 Mar 1725 Plymouth - 15 Apr Woolwich'};{'time': ['1726', '1727'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/313C Journal 3 Oct 1726-25 Jul 1728', 'L/MAR/B/313Q(1) Ledger', 'L/MAR/B/313Q(2) Pay Book'], 'captain': 'Robert Bootle', 'itinerary': 'Downs 4 Dec 1726 - 6 Apr 1727 Madras - 23 Apr Vizagapatam - 8 May Balasore -16 May Calcutta - 29 Nov Pipli -15 Dec Vizagapatam - 5 Jan 1728 Madras - 27 Mar Cape - 27 Apr St Helena - 23 Jul Downs'};{'time': ['1729', '1730'], 'destination': 'Madras, Bengal and Bombay', 'reference': ['L/MAR/B/313D Journal 29 Sep 1729-18 Aug 1732', 'L/MAR/B/313R(1) Ledger', 'L/MAR/B/313R(2) Pay Book'], 'captain': 'Robert Bootle', 'itinerary': 'Downs 13 Dec 1729 - 10 Mar 1730 Cape -15 May Madras - 22 Jun Vizagapatam - 6 Jul Rogues River - 8 Nov Calcutta - 9 Jan 1731 Ingeli - 28 Feb Calicut - 3 Apr Bombay - 26 May Madras -10 Jun Rogues River - 27 Nov Ingeli - 26 Jan 1732 Madras - 2 Mar Batavia - 8 Jun St Helena -18 Aug Erith'};;;;;
LONDON (8);['Rated at 490 tons, 98 crew, 32 guns'];{'time': ['1734', '1735'], 'destination': 'China', 'reference': ['L/MAR/B/313E Journal 7 Nov 1734-10 Aug 1736', 'L/MAR/B/313S(1) Ledger', 'L/MAR/B/313S(2) Pay Book'], 'captain': 'Robert Bootle', 'itinerary': 'Downs 23 Jan 1734 - 30 May Batavia - 20 Jul Whampoa - 29 Jan 1735 Second Bar - 20 May St Helena - 7 Aug Downs'};{'time': ['1737', '1738'], 'destination': 'China', 'reference': ['L/MAR/B/313F Journal 22 Nov 1737-16 Jul 1739', 'L/MAR/B/313T(1) Ledger', 'L/MAR/B/313T(2) Pay Book'], 'captain': 'Robert Bootle', 'itinerary': 'Plymouth 4 Feb 1738 - 29 Jun Batavia - 8 Aug Whampoa -15 Jan 1739 Second Bar - 4 May St Helena -12 Jul Downs'};{'time': ['1740', '1741'], 'destination': 'Bengal and Benkulen', 'reference': ['L/MAR/B/313G Journal 22 Nov 1740-17 Sep 1742', 'L/MAR/B/313U(1) Ledger', 'L/MAR/B/313U(2) Pay Book'], 'captain': 'Matthew Bootle', 'itinerary': 'Portsmouth 20 Feb 1741 - 2 Jul Madras - 7 Aug Calcutta - 5 Nov Ingeli -19 Dec Moco Moco - 28 Dec Benkulen -14 Apr 1742 Cape - 22 May St Helena - 6 Sep Downs'};{'time': ['1744', '1745'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/313H-I Journal 12 Oct 1744-3 Dec 1747 William Sedgewick, Chief Mate', 'L/MAR/B/313V(1) Ledger', 'L/MAR/B/313V(2) Pay Book'], 'captain': 'Matthew Bootle', 'itinerary': '5 Jul Malacca -31 Jul Whampoa -16 Dec Second Bar- 6 Apr 1747 Cape - 4 May St Helena - 27 Aug Galway - 3 Nov Downs'};;;;;
LONDON (9);['Rated at 499 tons, 99 crew, 26 guns'];{'time': ['1749', '1750'], 'destination': 'Madras, Bengal and Bombay', 'reference': ['L/MAR/B/313J-K Journal 16 Nov 1749-13 Jun 1752 Richard Allwnght, Chief Mate ', 'L/MAR/B/313W(1) Ledger', 'L/MAR/B/313W(2) Pay Book'], 'captain': 'William Sedgewick', 'itinerary': 'Plymouth 31 Mar 1750 - 19 Jul Johanna - 24 Aug Madras - 9 Oct Culpee - 29 Oct Ingeli -3 Jan 1751 Cochin - 27 Jan Bombay - 20 Mar Mokha - 24 Apr Jiddah -16 Jul Mokha -13 Aug Bombay - 9 Oct Calcutta - 28 Dec Ingeli - 6 Apr 1752 St Helena - 12 Jun Downs'};{'time': ['1753', '1754'], 'destination': 'Madras and Bombay', 'reference': ['L/MAR/B/313M Journal 24 Jan 1754-9 Dec 1756', 'L/MAR/B/313X(1) Ledger', 'L/MAR/B/313X(2) Pay Book', 'L/MAR/B/313X(3) Moiety Book'], 'captain': 'Richard Allwight', 'itinerary': 'Cork 29 Mar 1754 - 31 Mar Sao Tiago - 3 Aug Johanna -15 Sep Madras - 29 Sep Cuddalore -10 Oct Madras -1 Dec Culpee -19 Jan 1755 Ingeli - 5 Mar Tellicheny -11 Apr Bombay - 29 Apr Onore - 13 May Goa - 28 May Bombay - 3 Oct Culpee - 23 Nov Ingeli -10 Mar 1756 St Helena - 6 Sep Kmsale - 4 Nov Downs'};{'time': ['1757', '1758'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/1A-B Journal 12 Dec 1757-9 Nov 1759', 'L/MAR/B/1BB(1) Ledger', 'L/MAR/B/1BB(2) Pay Book'], 'captain': 'Richard Allwight', 'itinerary': 'Portsmouth 20 Apr 1758 - 1 Aug St Augustine s Bay -12 Oct Madras -17 Nov Culpee - 8 Jan 1759 Ingeli -18 Feb Benkulen - 21 Jun St Helena -17 Sep Kinsale -19 Oct Downs'};{'time': ['1759', '1760'], 'destination': 'Bombay<', 'reference': ['L/MAR/B/IC Journal 16 Mar 1760-5 Feb 1762', 'L/MAR/B/1CC(1) Ledger', 'L/MAR/B/1 CC(2) Pay Book', 'L/MAR/B/1CC(3) Imprest Book', 'L/MAR/B/1CC(4) Absence Book'], 'captain': 'John Webb', 'itinerary': 'Plymouth 3 Jun 1760 - 30 Jul St Augustine s Bay -12 Dec Colombo - 21 Dec Anjengo - 30 Dec Tellicheny -13 Jan 1761 Bombay -16 Apr Tellicheny - 2 Aug St Helena - 9 Dec Blackwall'};;;;;
LONDON (10);['Company s packet, 30 crew, 10 guns'];{'time': '1761', 'destination': 'From Madras', 'reference': ['L/MAR/B/600A Journal 15 May 1760-23 Jul 1761 ', 'L/MAR/B/600B Deck Log 7 Feb-21 Aug 1761', 'L/MAR/B/600D Pay Book'], 'captain': 'George Baker', 'itinerary': 'Madras 14 Jul 1760 - 24 Jul Malacca - 8 Aug off Parcelar - 25 Aug Malacca - 7 Oct Acheh -11 Jan 1761 Madras - 8 Feb Pondicherry -13 May St Helena - 25 Jul Spithead - 21 Aug Portsmouth Dock'};{'time': ['1761', '1762'], 'destination': 'Madras', 'reference': ['L/MAR/B/600C Journal 11 Jan 1761 -12 May 1762 '], 'captain': 'George Baker', 'itinerary': 'Portsmouth 18 Nov 1761 - 26 Apr 1762 Madras, to remain'};;;;;;;
LONDON (11);"['Built by Wells, launched 1763, decks, 3in bottom, 676 tons Principal Managing Owner ; Charles Raymond']";{'time': ['1763', '1764'], 'destination': 'Bombay', 'reference': ['L/MAR/B/1D Journal 20 Dec 1763-21 Dec 1765', 'L/MAR/B/1DD(1) Ledger', 'L/MAR/B/1DD(2) Pay Book'], 'captain': 'John Webb', 'itinerary': 'Downs 2 Apr 1764 - 1 May Madeira - 4 Oct Bombay - 30 Nov Surat -12 Jan 1765 Muscat - 5 Feb Bushire - 28 Feb Muscat - 26 Mar Bombay - 8 May Tellicheny - 4 Aug St Helena - 26 Oct Downs'};{'time': ['1766', '1767'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/1E Journal 4 Nov 1766-30 Aug 1769', 'L/MAR/B/1EE(1) Ledger', 'L/MAR/B/1EE(2) Pay Book'], 'captain': 'Thomas Motley', 'itinerary': 'Downs 4 Mar 1767 - 20 Jun St Augustine s Bay -10 Aug Madras -11 Nov Malacca -15 Jul 1768 Whampoa -18 Dec Second Bar - 22 Apr 1769 St Helena -15 Jul Downs'};;;;;;;
LONDON (12);['Built by Perry, launched 1771, 3 decks, 4in bottom, length 137ft lin, keel 110ft lin, breadth 35ft b^in, hold 14ft 3in, wing transom 22ft 91/2in, port cell 23ft 73/4in, between decks 5ft 9m, 738 tons Principal Managing Owners: 1 John Wilkinson, 2-3 John Webb'];{'time': ['1770', '1771'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/1F Journal 2 Feb 1771-19 Aug 1773', 'L/MAR/B/1FF(1) Ledger', 'L/MAR/B/1FF(2) Pay Book'], 'captain': 'John Webb', 'itinerary': 'Portsmouth 2 May 1771 -1 Sep Johanna - 24 Sep Bombay -15 Nov Surat - 29 Nov Bombay -13 Jan 1772 Anjengo -17 Feb Bombay - 2 Mar Surat - 29 Mar Bombay -16 Jun Malacca - 24 Jul Whampoa - 24 Nov Second Bar 11 Mar 1773 St Helena - 25 Mar Ascension - 29 May Cork - 6 Jul Downs'};{'time': ['1775', '1776'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/1G Journal 24 Nov 1775-27 Nov 1777', 'L/MAR/B/1 GG(1) Ledger', 'L/MAR/B/1 GG(2) Pay Book'], 'captain': [], 'itinerary': 'Portsmouth 14 Mar 1776 - 2 Apr Madeira -16 Jul Johanna - 21 Aug Madras - 22 Sep Culpee - 8 Jan 1777 Ingeli -12 May Simons Bay - 9 Jun St Helena - 5 Oct Downs'};{'time': ['1778', '1779'], 'destination': 'St Helena, Benkulen and China', 'reference': [], 'captain': 'Daniel Webb', 'itinerary': 'Portsmouth 26 Dec 1778 - 28 Dec run down by HMS Russell off Berry Head, total loss'};;;;;;
LONDON (13);['Built by Perry, launched 1779, 3 decks, 4in bottom, length 147ft, keel 119ft 4in, breadth 36ft 3â€˜Ain, hold 15ft lin, wing transom 23ft 7in, port cell 26ft lOin, between decks 6ft 2in & 6ft 43/4in, roundÂ\xadhouse 6ft 6V2\\n, ports 14 middle & upper, 836 tons Principal Managing Owners: 1-4 John Webb, 5-7 Robert Wigram'];{'time': ['1779', '1780'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/1H Journal 10 Oct 1779-31 Jan 1782, Edward Cumming, Chief Mate', 'L/MAR/B/1HH(1) Ledger', 'L/MAR/B/1HH(2) Pay Book'], 'captain': 'Daniel Webb', 'itinerary': 'Portsmouth 12 Feb 1780 - 15 Jun Johanna - 23 Jul Madras - 8 Oct Whampoa - 8 Jan 1781 Second Bar - 25 Jun St Helena -19 Oct Downs'};{'time': ['1782', '1783'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/l-I Journal 8 Oct 1782-12 May 1785', 'L/MAR/B/l-H Ledger', 'L/MAR/B/l-n(2) Pay Book'], 'captain': 'John Eastabrooke', 'itinerary': 'Portsmouth 11 Mar 1783 - 3 Apr Sao Tiago -16 Jul Johanna - 20 Aug Madras -19 Nov Batavia - 20 Feb 1784 Whampoa - 7 Apr Second Bar -12 Nov St Helena - 5 Mar 1785 Cork - 6 Apr Downs'};{'time': ['1785', '1786'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/1J Journal 16 Nov 1785-17 Dec 1787, Edward Boyce, Chief Mate', 'L/MAR/B/1 JJ(1) Ledger', 'L/MAR/B/1 JJ(2) Pay Book'], 'captain': 'John Eastabrooke', 'itinerary': 'Downs 2 Feb 1786 - 16 Mar Sao Tiago -13 Jul Madras - 9 Nov Sulu -17 Jan 1787 Whampoa - 6 Apr Second Bar - 30 Aug St Helena - 5 Nov Downs'};{'time': ['1788', '1789'], 'destination': 'Bombay', 'reference': ['L/MAR/B/1K Journal 29 Jan 1789-13 Dec 1790', 'L/MAR/B/1KK(1) Ledger', 'L/MAR/B/1KK(2) Pay Book'], 'captain': 'John Eastabrooke', 'itinerary': 'Portsmouth 12 Apr 1789 - 30 Apr Madeira - 6 Sep Johanna - 27 Oct Bombay - 4 Mar 1790 Surat - 7 Mar Bombay - 28 Apr Telhcherry - 7 May Cochin - 9 Aug St Helena - 3 Nov Downs'};{'time': ['1792', '1793'], 'destination': 'Bombay', 'reference': ['L/MAR/B/1L Journal 22 Feb 1793-21 Oct 1794', 'L/MAR/B/1LL(1) Ledger', 'L/MAR/B/1LL(2) Pay Book'], 'captain': 'James Ludovic Grant', 'itinerary': 'Portsmouth 22 May 1793 - 14 Sep Bombay -12 Nov Anjengo -14 Dec Bombay - 26 Feb 1794 Cape - 18 Mar St Helena - 20 Jul Galway Bay - 27 Aug Downs * 24-26 Jun 1793 capture of French ship Ceres'};{'time': ['1794', '1795'], 'destination': 'Bombay', 'reference': ['L/MAR/B/1M Journal 23 Feb 1795-16 Sep 1796', 'L/MAR/B/1MM(1) Ledger', 'L/MAR/B/1MM(2) Pay Book'], 'captain': 'James Ludovic Grant', 'itinerary': 'Portsmouth 24 May 1795 - 3 Sep Bombay -16 Nov Anjengo - 28 Dec Bombay - 22 Mar 1796 St Helena - 2 Aug Downs'};{'time': ['1797', '1798'], 'destination': 'Bombay and Bengal', 'reference': ['L/MAR/B/1N Deck Log 3 Jan 1798-28 Sep 1799'], 'captain': 'George Lukin', 'itinerary': 'Portsmouth 25 Mar 1798 - 12 Jul Bombay -15 Aug Madras - 6 Sep Diamond Harbour -14 Dec Saugor - 4 Feb 1799 Colombo -18 May St Helena -28 Jul Downs * log includes crew list of Regent'};;
