name,info,voyage_1,voyage_2,voyage_3,voyage_4,voyage_5,voyage_6,voyage_7,voyage_8,voyage_9
BELLONA,"['Extra ship, built by Woolcombe, measured 1795, 3 decks, length 113ft SViin, keel 90ft, breadth 30ft lO/rin, hold 10ft 6in, wing transom 19ft 9in, waist 1ft lin, between decks 6ft lin, roundhouse 6ft 2in, deck range 84ft, 456 tons']","{'time': ['1791', '1792'], 'destination': 'New South Wales and China', 'reference': ['L/MAR/B/353A Journal 24 Jul 1792-29 Sep 1794 '], 'captain': 'Mathew Boyd', 'itinerary': 'Downs 8 Aug 1792 - 18 Oct Rio de Janeiro -16 Jan 1793 Port Jackson -16 May Penang - 23 Jun Malacca - 22 Jul Whampoa - 20 Dec Second Bar - 20 Apr 1794 St Helena - 20 Jul Galway - 30 Aug Long Reach'}","{'time': ['1794', '1795'], 'destination': 'Bengal', 'reference': ['L/MAR/B/353B Journal 6 Jun 1795-30 Aug 1796 '], 'captain': 'William Ward Farrer', 'itinerary': 'Downs 12 Jul 1795 - 7 Dec Calcutta - 3 Feb 1796 Saugor -18 Apr Cape - 5 May St Helena - 8 Aug Long Reach'}","{'time': ['1796', '1797'], 'destination': 'Madras and Amboina', 'reference': ['L/MAR/B/353C Journal 6 Sep 1796-2 Aug 1798 '], 'captain': 'William Ward Farrer', 'itinerary': 'Downs 3 Oct 1796-12 Feb 1797 Madras -11 Mar Trincomalee - 21 Mar Pondicherry - 26 Mar Madras - 6 Jun Malacca -19 Aug Amboina 1 Jan 1798 - 17 Mar Cape -15 Apr St Helena - 25 Jun Cork -10 Jul Long Reach'}","{'time': ['1800', '1801'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/353D Journal 27 Dec 1800-9 Mar 1802 '], 'captain': 'Edwin Lamb', 'itinerary': 'Downs 14 Jan 1801 -17 Jun Madras - 24 Jun Calcutta - 8 Sep Saugor -1 Jan 1802 St Helena - 3 Mar Gravesend'}",,,,,
BELVEDERE,"['Built by Crockenden at Itchenor, launched 1786, 3 decks, 4in bottom, length 151fl 91/2in, keel 122ft P/dn, breadth 39ft, hold 16ft, wing transom 25ft 2in, port cell 27ft 7in, waist 3ft lin, between decks 6ft 2in & 6ft 4in, roundhouse 6ft 5in, ports 13 middle & upper, deck range 84ft 7in, 988 tons Principal Managing Owners: 1 Edward Fiott, 2 John Fiott, 3-6 Samuel Bonham']","{'time': ['1786', '1787'], 'destination': 'China', 'reference': ['L/MAR/B/332A Journal 2 Apr 1787- 3 Nov 1788', 'L/MAR/B/332G(1) Ledger', 'L/MAR/B/332G(2) Pay Book'], 'captain': 'William Greer', 'itinerary': 'Portsmouth 9 Jun 1787 - 6 Nov Whampoa -14 Feb 1788 Second Bar - 20 Jul St Helena - 25 Sep Long Reach'}","{'time': ['1789', '1790'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/332B Journal 18 Dec 1789-25 Oct 1791', 'L/MAR/B/332H(1) Ledger', 'L/MAR/B/332H(2) Pay Book'], 'captain': 'William Greer', 'itinerary': 'Portsmouth 20 Feb 1790 - 3 Jun Johanna - 28 Jun Madras^-15 Aug Penang - 7 Oct Whampoa - 16 Mar 1791 Macao - 6 Jul St Helena - 23 Sep Long Reach'}","{'time': ['1792', '1793'], 'destination': 'Bombay', 'reference': ['L/MAR/B/332C Journal 1 May 1793-27 Dec 1794', 'L/MAR/B/332-I(l) Ledger', 'L/MAR/B/332-I(2) Pay Book'], 'captain': 'Charles Christie', 'itinerary': 'Portsmouth 7 Jul 1793 - 25 Nov Colombo - 3 Dec Tellicherry -17 Dec Calicut - 5 Jan 1794 Bombay - 15 Mar Tellicherry - 31 Mar Calicut -10 Apr Quilon - 26 Jun St Helena -10 Sep Long Reach 1'}","{'time': ['1794', '1795'], 'destination': 'St Helena and China', 'reference': ['L/MAR/B/332J(1) Ledger', 'L/MAR/B/332J(2) Pay Book'], 'captain': 'Charles Christie', 'itinerary': 'Portsmouth 9 Jul 1795 - 30 Sep St Helena - 21 Nov Cape - 28 Mar 1796 Whampoa - 9 May Second Bar - 29 Jun Macao - 20 Jun St Helena -13 Feb 1797 Gravesend'}","{'time': ['1796', '1797'], 'destination': '', 'reference': ['L/MAR/B/332E Journal 8 May 1797-3 Feb 1800', 'L/MAR/B/332K(1) Ledger', 'L/MAR/B/332K(2) Pay Book'], 'captain': 'Charles Christie', 'itinerary': 'Portsmouth 6 Nov 1797 - 22 Nov Madeira - 3 Feb 1798 Cape - 29 May Bombay -18 Sep Cannanore - 17 Oct Colombo - 5 Nov Cannanore - 22 Nov Bombay - Jan 1799 cruising between Cannanore and Mangalore - 8 Feb Bombay - 4 Sep St Helena -12 Jan 1800 Cork - Feb Downs'}","{'time': ['1800', '1801'], 'destination': 'China', 'reference': ['L/MAR/B/332F Journal 14 Jan 1801-29 Oct 1802', 'L/MAR/B/332L(1) Ledger', 'L/MAR/B/332L(2) Pay Book'], 'captain': 'James Peter Fearon', 'itinerary': 'Portsmouth 19 May 1801 - 31 Jul Rio de Janeiro -1 Nov Penang - 30 Jan 1802 Whampoa - 20 Mar Second Bar - 8 Jul St Helena -16 Sep Gravesend'}",,,
BENCOOLEN,"['416 tons', 'Principal Managing Owner: William Martin']","{'time': ['1831', '1832'], 'destination': 'Bengal', 'reference': ['L/MAR/B/158A Deck Log 23 Jul 1832-1 Jul 1833 '], 'captain': 'William Tullis', 'itinerary': 'Downs 8 Aug 1832 - 27 Dec Calcutta -11 Feb 1833 Diamond Harbour - 24 Apr St Helena -15 Jun Blackwall'}",,,,,,,,
BENGAL (1),"['Galley/ketch, 10 guns, 35 crew, 160 tons']","{'time': ['1721', '1722'], 'destination': 'Bombay (to remain) ', 'reference': ['L/MAR/B/735A Imprest & Receipt Book Capt William Jordan'], 'captain': []}","{'time': 'Apr', 'destination': '1722 -', 'reference': [], 'captain': []}",,,,,,,
BENGAL (2),"['Built by Wells, launched 1799, 3 decks, 4in bottom, length 146ft, keel 118ft 5!/2in, breadth 36ft !/2in, hold 14ft 9in, wing transom 23ft 6!/2in, port cell 26ft 9in, waist 1ft 6in, between decks 6ft 2in & 6ft 4in, roundhouse 6ft 6in, ports 13 middle & 12 upper, deck range 84ft 5in, 818 tons Principal Managing Owner: Gabriel Gillett']","{'time': ['1799', '171800'], 'destination': 'Bengal', 'reference': ['L/MAR/B/177A Journal 22 Feb 1800-4 Feb 1801', 'L/MAR/B/17 7F(1) Ledger', 'L/MAR/B/177F(2) Pay Book'], 'captain': 'Adam Cumine', 'itinerary': 'Torbay 27 May 1800 - 6 Dec Kedgeree - 25 Jan 1801 Saugor - 21 May St Helena - 24 Jul Cork - 14 Aug Long Reach'}","{'time': ['1801', '1802'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/177B Journal 4 Jan 1802-26 May 1803', 'L/MAR/B/177G(1) Ledger', 'L/MAR/B/177G(2) Pay Book'], 'captain': 'Adam Cumine', 'itinerary': 'Downs 14 Mar 1802 - 24 Jun Madras - 4 Jul Diamond Harbour -17 Sep Saugor - 7 Oct Madras - 10 Nov Colombo - 27 Jan 1803 St Helena - 24 Apr Gravesend'}","{'time': ['1803', '1804'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/177C Deck Log 27 Jan 1804-23 Oct 1805', 'L/MAR/B/177H(1) Ledger', 'L/MAR/B/177H(2) Pay Book'], 'captain': 'Adam Cumine', 'itinerary': 'Portsmouth 8 May 1804 - 3 Sep Madras - 26 Sep Diamond Harbour - 9 Dec Saugor - 29 Jun 1805 St Helena -14 Sep Long Reach'}","{'time': ['1805', '1806'], 'destination': 'Madras, Bengal and Penang', 'reference': ['L/MAR/B/177/D Journal 12 Dec 1805-21 Oct 1807', 'L/MAR/B/177-I(1) Ledger', 'L/MAR/B/177-I(2) Pay Book', 'L/MAR/B/177-I(3) Imprest Book', 'L/MAR/B/177-I(4) Absence Book'], 'captain': 'Adam Cumine', 'itinerary': 'Portsmouth 4 Mar 1806 - 27 Jun Madras - 9 Jul Diamond Harbour - 6 Sep Saugor -17 Oct Penang - 13 Dec Kedgeree - 23 Jan 1807 Saugor - 23 Feb Madras -19 Mar Colombo -13 Jun St Helena - 10 Sep Long Reach'}","{'time': ['1807', '1808'], 'destination': 'Ceylon and Bengal', 'reference': [], 'captain': 'Richard Harper Sharpe', 'itinerary': 'Portsmouth 8 May 1808 - disappeared after parting company 14 Mar 1809 off Mauritius'}",,,,
BENGAL (3),"['Built by Wells, launched 1811, 3 decks, 4in bottom, length 149ft 4in, keel 120ft l3/8in, breadth 38ft 8in, hold 15ft Van, wing transom 24ft, port cell 26ft lOin, waist 1ft 3 in, between decks 6ft 2in & 6ft 4in, roundhouse 6ft 3!4in, ports 13 middle & 12 upper, deck range 86ft 6in, 955 tons Principal Managing Owner: Gabriel Gillett']","{'time': ['1811', '1812'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/177E Journal 28 Dec 1811-29 Jun 1813', 'L/MAR/B/177 J(l) Ledger', 'L/MAR/B/177J(2) Pay Book'], 'captain': 'George Nicholls', 'itinerary': 'Portsmouth 10 Mar 1812 - 9 Jul Madras - 25 Jul Diamond Harbour -16 Oct Saugor -14 Feb 1813 St Helena -16 May Long Reach'}","{'time': ['1813', '1814'], 'destination': 'Bengal', 'reference': [], 'captain': 'George Nicholls', 'itinerary': 'Portsmouth 10 May 1814 - burnt 18 Jan 1815 at Point de Galle'}",,,,,,,
BENGAL MERCHANT (1),"['3 decks, length 103ft, breadth 33ft 3in, depth 17ft, 36/40 guns, 105/114 crew, 525/570 tons']","{'time': '', 'destination': 'Jan 1681-21 Nov 1682', 'reference': [], 'captain': []}","{'time': ['1678', '1679'], 'destination': 'Surat', 'reference': [], 'captain': [], 'itinerary': 'Capt John Goldsborough 25 Mar 1679 - 4 Jul 1680'}","{'time': ['1680', '1681'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'John Goldsborough'}","{'time': ['1683', '1684'], 'destination': 'Madras', 'reference': [], 'captain': 'John Goldsborough', 'itinerary': '19 Nov 1683 - 28 May 1686'}","{'time': ['1686', '1687'], 'destination': 'Bombay', 'reference': ['L/MAR/A/LXXXm Journal 11 Sep 1686-10 May 1688 '], 'captain': 'William Perse', 'itinerary': 'Downs 17 Nov 1686 - 4 Jan 1687 Sao Tiago -18 Mar Cape -17 Apr Johanna -14 Aug Calicut - 7 Sep Bombay - 8 Dec Goa -12 Dec Karwar - 20 Dec Mangalore - 27 Jan 1688 Tellicheny - 31 Jan Calicut - 7 Feb Tellicheny 22 Feb Calicut - 29 Feb â€˜Ruttera  - 28 Mar â€˜Brinjoan  -13 Apr Madras - voyage ended 23 Jul 1689 Portsmouth'}",,,,
BENGAL MERCHANT (2),[],"{'time': ['1770', '1771'], 'destination': 'New Company voyage', 'reference': ['L/MAR/A/CLVni Imprest Book'], 'captain': 'Henry Trenwith', 'itinerary': '5 Dec 1700 - home mid-1704'}",,,,,,,,
BENGAL MERCHANT (3),"['Built at Howrah 1812, 463 tons', 'Principal Managing Owners: 2 Sedgwick & Heame, 3 John Groves']","{'time': '1813', 'destination': 'From Bengal', 'reference': ['L/MAR/B/85A Journal 21 May 1813-31 Mar 1814'], 'captain': 'Thomas Ross', 'itinerary': 'Calcutta 21 May 1813 - 26 Jul Saugor - 21 Sep Mauritius -17 Nov Cape - 3 Mar Downs'}","{'time': ['1829', '1830'], 'destination': 'Cape, Madras and Bengal', 'reference': ['L/MAR/B/85B Deck Log 4 May 1830-23 Aug 1831'], 'captain': 'Gilson Reeves Fox', 'itinerary': 'Portsmouth 5 Jun 1830 - 24 Aug Cape -19 Oct Madras -1 Dec Calcutta -1 Jun 1831 St Helena - 6 Aug Downs'}","{'time': ['1832', '1833'], 'destination': 'Bengal', 'reference': ['L/MAR/B/85C Deck Log 25 Jun 1833-20 Jun 1834'], 'captain': 'John Campbell', 'itinerary': 'Downs 25 Jul 1833 - 9 Dec Calcutta - 28 Jan 1834 Saugor - 8 Apr St Helena - 8 Jun Blackwall'}",,,,,,
BENIN,"['Pinnace, 60 tons']","{'time': ['1660', '1661'], 'destination': 'Guinea (to remain)', 'reference': [], 'captain': 'James Limbrey', 'itinerary': 'Dec 1660 - 26 Apr 1661 Guinea - offered for sale to Royal Africa Company 1663'}",,,,,,,,
BENJAMIN (1),"['450/468 tons, 30 guns, 90/93 crew', 'BL: Add Ms 18989 Journal 15 Apr 1689-31 Oct 1693, Jacob Ward ']","{'time': ['1688', '1689'], 'destination': 'St Helena, Bombay and Sumatra', 'reference': [], 'captain': 'Leonard Browne', 'itinerary': 'Downs 7 May 1689 - 19 Jul Madeira 8 Aug - 6 Jan 1690 St Helena - 28 May Bombay 26 Sep - 8 Oct Surat - Jul 1691 Acheh - Oct Malacca - 29 Jan 1692 Acheh - 26 Apr Onore -10 May Karwar 23 Sep - Goa -16 Oct Surat 14 Feb 1693 - 16 May Cape 2 Jun -18 Sep Ascension - 31 Oct Plymouth'}","{'time': ['1693', '1694'], 'destination': 'Surat', 'reference': ['L/MAR/A/XCVII ff.3-75 Journal 13 Oct 1694-27 Jan 1698 '], 'captain': 'John Brown', 'itinerary': '22 Jul 1694 - 13 Oct SSo Tiago -1 Mar 1695 Moheli - Bombay 16 Sep 1696 - 11 Nov Bandar Abbas - 17 Dec Bombay -10 Jan 1697 Karwar - Bombay 18 Feb - 22 May Mauritius - Cape 5 Aug - 30 Sep St Helena - 27 Jan 1698 Margate'}","{'time': ['1698', '1699'], 'destination': 'Madras', 'reference': ['L/MAR/A/XCVn ff.78-124 Journal 26 Oct 1698-30 Sep 1700 '], 'captain': 'John Brown', 'itinerary': 'Downs 29 Oct 1698 - 20 Dec Cadiz - 2 Mar 1699 Cape - 2 Jun Fort St David - 4 Jun Madras - 24 Jul Fort St David -1 Aug Pondicherry - 4 Aug Madras - 26 Aug Masulipatam - 30 Aug Vizagapatam - 16 Sep Balasore - 25 Dec Vizagapatam - 30 Jan 1700 Masulipatam - 3 Feb Madras -17 Jun St Helena - 27 Sep Downs'}",,,,,,
BENJAMIN (2),"['160 tons, 14 guns, 32 crew']","{'time': ['1716', '1717'], 'destination': 'Benkulen', 'reference': [], 'captain': 'Daniel Bradley 15 Feb 1717 -13 Jul 1719'}",,,,,,,,
BENJAMIN (3),"['350/360 tons, 22 guns, 70 crew']","{'time': ['1741', '1742'], 'destination': 'Bombay and Madras', 'reference': ['L/MAR/B/122A Journal 5 Nov 1741-9 Aug 1743', 'L/MAR/B/122E(1) Ledger', 'L/MAR/B/122E(2) Pay Book'], 'captain': 'Benjamin Way', 'itinerary': 'Portsmouth 21 Feb 1742 -10 Jun Johanna - 26 Jul Bombay -12 Sep Madras - 30 Dec Cape - 9 Aug 1743 Deptford*'}","{'time': ['1743', '1744'], 'destination': 'Madras and Benkulen', 'reference': ['L/MAR/B/122B Journal 3 Mar 1744-19 Aug 1746, Chief Mate George Meard ', 'L/MAR/B/122F(1) Ledger', 'L/MAR/B/122F(2) Pay Book'], 'captain': 'Benjamin Way', 'itinerary': 'Portsmouth 27 May 1644 - 24 Sep Cape -15 Jan 1745 Madras - 4 Apr Benkulen -15 Apr Batavia - 26 May Benkulen - 20 Jul Fort St David - 25 Jul Madras - 4 Dec Cape -10 Jun 1746 Galway - 31 Jul Deptford'}","{'time': ['1746', '1747'], 'destination': 'Madras and Benkulen', 'reference': ['L/MAR/B/122C Deck Log 30 Jan 1747-23 Jun 1749', 'L/MAR/B/122G(1) Ledger', 'L/MAR/B/122G(2) Pay Book'], 'captain': 'George Meard', 'itinerary': 'Portsmouth 3 Mar 1747 - 14 Mar Madeira - 1 Jun Cape - 21 Sep Batavia - 3 Nov Malacca -14 Jan 1748 Fort St David -11 Feb Negapatam - 22 Feb Fort St David - 4 Mar Negapatam -1 Apr Madras - 4 Apr Pulicat - 24 Apr Madras - 4 May Fort St David 4 Sep - 26 Oct Benkulen - 31 Dec Jan 1749 Cape - 25 Feb St Helena - 9 Jun Deptford'}","{'time': ['1749', '1750'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/122D Journal 1 Mar 1749-9 Sep 1751', 'L/MAR/B/122H(1) Ledger', 'L/MAR/B/122H(2) Pay Book'], 'captain': 'George Meard', 'itinerary': 'Downs 5 Apr 1750 - 29 Jul Johanna - 4 Sep Fort St David - 6 Oct Rogues River - Kedgeree 27 Feb 1751 - 9 Jun St Helena - 27 Aug Deptford'}",,,,,
BERKELEY CASTLE,"['3 decks, 24/40 guns, 106/130 crew, 500/650 tons', 'NMM: Ms 8097 Journal 18 Mar-14 Sep 1670 ', 'Downs Dec 1671 -', 'BL: Sloane Ms 3668 Journal 19 Nov 1679-13 Jan 1682, Chief Mate Benjamin Harry ']","{'time': ['1669', '1670'], 'destination': 'Surat', 'reference': [], 'captain': 'Robert Fisher', 'itinerary': 'Downs 18 Mar 1670 - 9 Jul Johanna -19 Aug Bombay - Surat -12 Jun 1671 Downs'}","{'time': ['1671', '1672'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'Robert Fisher'}","{'time': ['1673', '1674'], 'destination': 'Bantam', 'reference': [], 'captain': 'Robert Fisher', 'itinerary': 'Downs 9 May 1674 - 31 May 1675 Downs'}","{'time': ['1675', '1676'], 'destination': 'Surat', 'reference': [], 'captain': 'Robert Fisher Downs 21 Mar 1676 -'}","{'time': ['1677', '1678'], 'destination': 'Bantam', 'reference': [], 'captain': 'William Talbot', 'itinerary': 'Downs 12 Feb 1678 - 8 May 1679 Downs'}","{'time': ['1679', '1680'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'William Talbot', 'itinerary': 'Plymouth 15 Feb 1680 - 13 Jul Madras - 23 Aug Masulipatam -1 Sep Balasore 25 Jan 1681 - 21 Feb Madras - 6 Jul Mauritius - 6 Nov St Helena -13 Jan 1682 Downs'}","{'time': ['1681', '1682'], 'destination': 'Surat', 'reference': [], 'captain': 'John Consett', 'itinerary': 'Downs 3 Aug 1682 - 1 Jun 1684 Downs'}","{'time': ['1685', '1686'], 'destination': 'Sumatra and Bengal', 'reference': ['L/MAR/A/LXXXn Journal 17 Jun 1686-30 May 1690, Chief Mate Philip Lee '], 'captain': 'John Consett', 'itinerary': 'Downs 29 Jun 1686 - 25 Jul Sao Tiago -18 Oct Cape - 29 Dec Benkulen -11 Jan 1687 Indrapura - 25 Apr Acheh - 6 Jul Balasore - 28 Sep Hugh - 9 Apr 1688 Bombay - 23 Aug Muscat - 2 Sep Bandar Abbas - 7 Dec Bombay - 3 Sep 1689 from Bombay - 29 Oct Mauritius - 8 Jan 1690 Cape -14 Feb St Helena - 26 May Downs'}","{'time': ['1691', '1692'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'Samuel Hyde', 'itinerary': '16 Mar 1692 - captured by the French 1694, sank going into Brest'}"
BERRINGTON,"['Built by Randall, launched 1783, 3 decks, 4in bottom, length 144fl 6in, keel 117ft, breadth 26th 23/4in, hold 14ft 93/4in, wing transom 23ft 2in, port cell 26ft 51/2in, waist lOin, between decks 5ft 11 ^in & 6ft S^in, roundhouse 6ft 4in, ports 13 middle & upper, 816 tons Principal Managing Owners: 1-5 Donald Cameron, 6 Thomas Newte']","{'time': '1796', 'destination': 'From Bengal', 'reference': ['L/MAR/B/61B Journal 1 Feb-4 Aug 1796', 'L/MAR/B/61A Journal 1 Feb-4 Aug 1796, Chief Mate William Bowen'], 'captain': 'John McTaggart', 'itinerary': 'Calcutta 23 Nov 1795 - 20 Jan 1796 Diamond Harbour - 25 Apr St Helena -19 Jun Falmouth - 24 Jun Plymouth - 8 Jul Long Reach'}","{'time': ['1796', '1797'], 'destination': 'Madras', 'reference': ['L/MAR/B/61C Journal 21 Sep 1796-23 Nov 1797'], 'captain': 'William Wauchope', 'itinerary': 'Portsmouth 21 Oct 1796 - 2 Feb 1797 Madras -13 Apr Trincomalee - 7 Jul Cape - 3 Aug St Helena - 28 Oct Gravesend'}","{'time': ['1788', '1789'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/392C Journal 16 Jan 1789-21 Aug 1790', 'L/MAR/B/392-I(l) Ledger', 'L/MAR/B/392-I(2) Pay Book'], 'captain': 'Thomas Ley', 'itinerary': 'Downs 23 Mar 1789 - 29 Jun Madras -15 Jul Diamond Harbour - 9 Jan 1790 Saugor - 23 Feb Balasore - 23 May St Helena - 25 Jul Long Reach'}","{'time': ['1792', '1793'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/392D Journal 10 Dec 1792-29 May 1794', 'L/MAR/B/392J(1) Ledger', 'L/MAR/B/392J(2) Pay Book'], 'captain': 'Thomas Ley', 'itinerary': 'Portsmouth 5 Apr 1793 - 15 Aug Madras - 6 Diamond Harbour - 7 Nov Cox s Island -11 Feb 1794 St Helena - 2 May Long Reach'}","{'time': ['1794', '1795'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/392E Journal 25 Mar 1795-29 Jan 1798', 'L/MAR/B/392K(1) Ledger', 'L/MAR/B/392K(2) Pay Book'], 'captain': 'George Robertson', 'itinerary': 'Portsmouth 9 Jul 1795 - 7 Sep Santa Cruz -15 Dec Madras - 22 Dec Tranquebar - 8 Jan 1796 Madras - 25 Feb Kedgeree -18 May Saugor - 22 Jun Madras - 22 Aug Calcutta - 4 Jan 1797 Saugor - 2 Feb Colombo - 25 Mar Trincomalee -12 Jul Cape -11 Sep St Helena - 20 Dec Long Reach 1'}",,,,
BERWICK (1),[],"{'time': '1796', 'destination': 'From Bengal', 'reference': ['L/MAR/B/61B Journal 1 Feb-4 Aug 1796', 'L/MAR/B/61A Journal 1 Feb-4 Aug 1796, Chief Mate William Bowen'], 'captain': 'John McTaggart', 'itinerary': 'Calcutta 23 Nov 1795 - 20 Jan 1796 Diamond Harbour - 25 Apr St Helena -19 Jun Falmouth - 24 Jun Plymouth - 8 Jul Long Reach'}","{'time': ['1796', '1797'], 'destination': 'Madras', 'reference': ['L/MAR/B/61C Journal 21 Sep 1796-23 Nov 1797'], 'captain': 'William Wauchope', 'itinerary': 'Portsmouth 21 Oct 1796 - 2 Feb 1797 Madras -13 Apr Trincomalee - 7 Jul Cape - 3 Aug St Helena - 28 Oct Gravesend'}",,,,,,,
BERWICK (2),[],"{'time': ['1824', '1825'], 'destination': 'Bengal', 'reference': ['L/MAR/B/61D Deck Log 10 May-5 Dec 1825'], 'captain': [], 'itinerary': 'Downs 7 Jun 1825 - 9 Nov New Anchorage -17 Nov Calcutta -'}",,,,,,,,
BERWICKSHIRE,"['Built by Charles Gordon & Co at Deptford, launched 11 Oct 1821, 3 decks, 4in bottom, length 166ft 5in, keel 133ft ll5/8 in, breadth 43ft 3in, hold 17ft IVfcin, wing transom 26ft, port cell 29ft 6in, waist 1ft 4in, between decks 6ft 1Va\\vl & 6ft 4in, roundhouse 6ft 5in, ports 14 middle & 13 upper, deck range 97ft 6in, 1333 tons', 'Principal Managing Owner: Stewart Maijoribanks']","{'time': ['1821', '1822'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/31A Journal 9 Nov 1821-18 Apr 1823', 'L/MAR/B/31 G(l) Ledger', 'L/MAR/B/31 G(2) Pay Book'], 'captain': 'John Shepherd', 'itinerary': 'Downs 5 Jan 1822 - 27 Apr Bombay - 6 Jul Singapore - 26 Jul Whampoa - 23 Oct Second Bar - 27 Jan 1823 St Helena -15 Mar Blackwall'}","{'time': ['1823', '1824'], 'destination': 'Bengal and China', 'reference': ['L/MAR/B/3 IB Journal 17 Nov 1823-18 May 1825', 'L/MAR/B/31H(1) Ledger', 'L/MAR/B/31H(2) Pay Book'], 'captain': 'John Shepherd', 'itinerary': 'Downs 15 Jan 1824 - 2 May New Anchorage -11 Jul Penang -1 Aug Singapore - 25 Aug Whampoa - 22 Oct Second Bar - 22 Jan 1825 Cape -11 Feb St Helena -17 Apr Blackwall'}","{'time': ['1825', '1826'], 'destination': 'Bengal and China', 'reference': ['L/MAR/B/31C Journal 24 Nov 1825-11 Apr 1827', 'L/MAR/B/31-1(1) Ledger', 'L/MAR/B/31-1(2) Pay Book'], 'captain': 'John Shepherd', 'itinerary': 'Downs 19 Jan 1826 - 1 May New Anchorage -19 Jul Saugor -10 Aug Penang - 25 Aug Singapore - 21 Sep Whampoa - 3 Nov Second Bar - 27 Jan 1827 St Helena -19 Mar Gravesend'}","{'time': ['1827', '1828'], 'destination': 'Bengal and China', 'reference': ['L/MAR/B/3 ID Journal 18 Dec 1827-22 Apr 1829', 'L/MAR/B/31J(1) Ledger', 'L/MAR/B/31J(2) Pay Book'], 'captain': 'Frederick Madan', 'itinerary': 'Portsmouth 8 Feb 1828 - 21 May New Anchorage - 31 Jul Singapore - 20 Aug Whampoa - 23 Oct Second Bar - 21 Mar 1829 Blackwall'}","{'time': ['1829', '1830'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/31E Journal 4 Jan 1830-4 May 1831', 'L/MAR/B/31K(1) Ledger', 'L/MAR/B/31K(2) Pay Book'], 'captain': 'Frederick Madan', 'itinerary': 'Downs 1 Mar 1830 - 5 Jun Bombay - 23 Aug Singapore -19 Sep Whampoa - 21 Nov Second Bar - 4 Feb 1831 St Helena - 6 Apr Blackwall'}","{'time': ['1831', '1832'], 'destination': 'China', 'reference': ['L/MAR/B/31F Journal 13 Mar 1832-17 May 1833', 'L/MAR/B/31L(1) Ledger', 'L/MAR/B/31L(2) Pay Book'], 'captain': 'Honoritus Leigh Thomas', 'itinerary': 'Downs 25 Apr 1832 - 29 Jul Singapore - 25 Aug Whampoa - 6 Dec Second Bar - 20 Mar 1833 St Helena -18 May Blackwall'}",,,
BESSBOROUGH,"['Built by Randall, launched 1772, 3 decks, 4in bottom, length 143ft S^in, keel 114ft SV^in, breadth 38ft 63/4in, hold 15ft 31/4in, wing transom 23ft 7in, between decks 6ft 4in, 907 tons', 'HMN/142-143 Invoice Books 1777-81', 'HMN/144 ']","{'time': ['1772', '1773'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/574A Journal 25 Dec 1772-12 Jul 1775', 'L/MAR/B/259E(1) Ledger', 'L/MAR/B/259E(2) Pay Book'], 'captain': 'Thomas Riddell', 'itinerary': 'Portsmouth 26 Mar 1773 - 7 Jul Johanna - 2 Aug Bombay - 6 Nov Kedgeree - 28 Dec Ingeli - 26 Jan 1774 Tellicherry -1 Feb Mangalore - 5 Mar Bombay - 25 Apr Onore - 29 Apr Mangalore - 4 May Tellicheny - 4 Jun Malacca - 8 Jul Whampoa - 24 Nov Second Bar - 20 Mar 1775 St Helena -16 Jun Deptford'}","{'time': '', 'destination': 'Mar Cape -17 Apr St Helena -13 Jul Downs 1', 'reference': [], 'captain': 'Alexander Montgomerie'}","{'time': ['1782', '1783'], 'destination': 'Bombay and Bengal', 'reference': ['L/MAR/B/259C Journal 5 Dec 1782-24 Aug 1785', 'L/MAR/B/259G(1) Ledger', 'L/MAR/B/259G(2) Pay Book'], 'captain': 'Alexander Montgomerie', 'itinerary': '26 Nov Anjengo - 7 Feb 1784 Kedgeree -17 Mar Calcutta - 9 Nov Ingeli -15 Jan 1785 Narsapore -'}","{'time': ['1785', '1786'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/259D Journal 16 Jan 1786-23 Aug 1788', 'L/MAR/B/259H(1) Ledger', 'L/MAR/B/259H(2) Pay Book'], 'captain': [], 'itinerary': 'Downs 15 Apr 1786 - 5 May Madeira - 21 Jul Rio de Janeiro - 20 Dec Bombay - 2 Jul 1787 Penang - 24 Jul Malacca - 27 Aug Whampoa 8 Jan 1788 - 23 Apr St Helena - 9 Jul Downs'}",,,,,
