name,info,voyage_1,voyage_2,voyage_3,voyage_4,voyage_5,voyage_6,voyage_7,voyage_8,voyage_9
GLATTON (1),"['Built by Wells, launched 1762, 3 decks, 3in bottom, 676 tons Principal Managing Owner: Richard Neave']","{'time': ['1762', '1763'], 'destination': 'Benkulen and China', 'reference': ['L/MAR/B/172A Journal 18 Nov 1762-2 Jan 1765', 'L/MAR/B/172U(1) Ledger', 'L/MAR/B/172U(2) Pay Book'], 'captain': 'Richard Doveton', 'itinerary': 'Portsmouth 7 Mar 1763 - 29 Jul Benkulen - 6 Nov Batavia - 30 Jan 1764 Whampoa - 25 Mar Second Bar - 8 Aug St Helena -15 Nov Long Reach'}","{'time': ['1765', '1766'], 'destination': 'Madras and China', 'reference': ['L/MAM/B/172B Journal 15 Oct 1765-10 Sep 1767', 'L/MAR/B/172V(1) Ledger', 'L/MAM/B/172V(2) Pay Book'], 'captain': 'Richard Doveton', 'itinerary': 'Downs 26 Dec 1765 - 27 Mar 1766 Cape - 6 Jun Madras - 8 Sep Whampoa -10 Jan 1767 Second Bar - 21 Apr St Helena - 9 Jul Downs'}","{'time': ['1768', '1769'], 'destination': 'China', 'reference': ['L/MAR/B/172C Journal 25 Oct 1768-4 Jun 1770', 'L/MAR/B/172W(1) Ledger', 'L/MAR/B/172W(2) Pay Book'], 'captain': 'Richard Doveton', 'itinerary': 'Downs 2 Jan 1769 - 12 Jul Whampoa - 29 Nov Second Bar - 20 Feb 1770 St Helena - 26 Apr Downs'}","{'time': ['1770', '1771'], 'destination': 'China', 'reference': ['L/MAR/B/172D Journal 23 Oct 1770-5 Aug 1772', 'L/MAR/B/172X(1) Ledger', 'L/MAR/B/172X(2) Pay Book'], 'captain': 'Richard Doveton', 'itinerary': 'Portsmouth 6 Feb 1771 - 20 Jun Batavia - 8 Aug Whampoa - 7 Jan 1772 Second Bar - 11 Apr St Helena - 24 Jun Downs'}",,,,,
GLATTON (2),"[""Built by Wells, launched 1777, 3 decks, 4in bottom, length 139ft, keel 111ft 7in, breadth 36ft I'Ain, hold 15ft, wing transom 23ft lin, port cell 25ft I'Ain, between decks 6ft 6in, 773 tons Principal Managing Owner: Richard Neave""]","{'time': ['1777', '1778'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/172Y(1) Ledger', 'L/MAR/B/172Y(2) Pay Book', 'L/MAR/B/172Y(3) Imprest Book'], 'captain': 'Richard Doveton', 'itinerary': 'Plymouth 8 Feb 1778 - 12 Jun Johanna -18 Jul Madras - 20 Oct Whampoa - 2 Mar 1779 Second Bar -14 May Madura - 24 Sep St Helena -12 Jan 1780 Downs'}","{'time': ['1779', '1780'], 'destination': 'China', 'reference': ['L/MAR/B/172G Journal 8 Mar 1780-27 May 1782 ', 'L/MAR/B/172Z(1) Ledger L/MAK/B/172Z(2) Pay Book ', 'L/MAR/B/172Z(3) Absence Book Capt John Clements'], 'captain': [], 'itinerary': 'Portsmouth 3 Jun 1780 -31 Jan 1781 Whampoa - 9 Apr Second Bar -1 Aug Benkulen - 19 Aug Padang - 25 Sep Benkulen - 17 Dec St Helena -10 Mar 1782 Plymouth - 31 Mar Downs'}","{'time': ['1782', '1783'], 'destination': 'Bombay', 'reference': ['L/MAR/B/172H-I Journal 13 Dec 1782-17 May 1786 ', 'L/MAR/B/172AA(1) Ledger ', 'L/MAR/B/172AA(2) Pay Book Capt Charles Drummond'], 'captain': [], 'itinerary': 'Portsmouth 16 Mar 1783 - 9 Apr Sao Tiago -19 Aug Johanna - 20 Sep Bombay - 26 Nov Mangalore - 3 Dec Cannanore - 20 Dec Tellicherry - 25 Dec Cochin -13 Jan 1784 Cannanore - 5 Feb Bombay - 2 Mar Surat - 2 May Mokha -10 Sep Bombay -18 Oct Cochin - 27 Nov Kedgeree -18 Apr 1785 Madras - 27 Jul Benkulen - 30 Aug Penang - 6 Oct Benkulen - 14 Dec Cape - 7 Jan 1786 St Helena - 13 Apr Downs'}","{'time': ['1786', '1787'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/172J Journal 5 Dec 1786-9 Dec 1788 ', 'L/MAR/B/172BB(1) Ledger ', 'L/MAR/B/172BB(2) Pay Book Capt Charles Drummond'], 'captain': [], 'itinerary': 'Downs 4 Mar 1787 - 3 Jul Johanna - 7 Aug Madras -12 Dec Whampoa - 25 Mar 1788 Second Bar - 18 Aug St Helena - 7 Nov Long Reach'}",,,,,
GLATTON (3),"['Built by Wells, launched 1792, 3 decks, 4in bottom, length 165ft VAin, keel 133ft 41/2in, breadth 42ft lin, hold 17ft, wing transom 25ft 9in, port cell 29ft 2in, waist 3ft Sin, between decks 6ft 6in, ports 14 middle & upper, deck range 97ft 9in, 1256 tons Principal Managing Owner: Richard Neave']","{'time': ['1792', '1793'], 'destination': 'China', 'reference': ['L/MAM/B/172K Journal 18 Feb 1793-5 Jan 1795 L/MAM/B/172CC(1) Ledger L/MAM/B/172CC(2) Pay Book '], 'captain': 'Charles Drummond', 'itinerary': 'Portsmouth 22 May 1793 - 10 Nov Manila - 24 Nov Whampoa -17 Feb 1794 Second Bar -18 Jun St Helena - 12 Sep Long Reach'}",,,,,,,,
GLATTON (4),"[""Built by Wells, launched 1796, 3 decks, 5in bottom, length 176ft lOin, keel 144ft 21/2in, breadth 43ft 21/2in, hold 17ft S'Ain, wing transom 26ft lOin, port cell 29ft Sydn, waist 3ft llin, between decks 6ft 6in, roundhouse 6ft Sin, ports 15 middle & upper, deck range 104ft 9in, 1432 tons Principal Managing Owners: 1-6 Sir Richard Neave, 7-8 Sir Robert Wigram""]","{'time': ['1795', '1796'], 'destination': 'China', 'reference': ['L/MAJR/B/172L Journal 1 Jun 1796-23 Aug 1798 L/MAM/B/172DB(1) Ledger L/MAM/B/172BD(2) Pay Book '], 'captain': 'Charles Drummond', 'itinerary': 'Portsmouth 11 Aug 1796 - 7 Jan 1797 Amboina -19 Mar Whampoa - left China 15 Jun - 27 Aug Whampoa - 31 Dec Second Bar -17 Mar 1798 Cape -15 Apr St Helena - 24 Jun Cork -11 Jul Gravesend'}","{'time': ['1798', '1799'], 'destination': 'St Helena, Benkulen and China', 'reference': ['L/MAR/B/172M Journal 20 Dec 1798-5 Jun 1801', 'L/MAR/B/172EE River Pay Book', 'L/MAR/B/172FF(1) Ledger L/MAM/B/172FF(2) Pay Book '], 'captain': 'Charles Drummond', 'itinerary': 'Portsmouth 2 Apr 1799 - 5 Jul St Helena - 24 Oct Benkulen - 23 Mar 1800 Whampoa - 26 May Second Bar - 25 Aug Bouro -14 Sep Sumbava - 5 Dec St Helena -17 Apr 1801 Gravesend'}","{'time': ['1801', '1802'], 'destination': 'China', 'reference': ['L/MAR/B/172N Journal 25 Jan 1802-20 Jun 1803 ', 'L/MAR/B/172GG(1) Ledger ', 'L/MAR/B/172GG(2) Pay Book Capt William MacNamara'], 'captain': [], 'itinerary': 'Downs 29 Mar 1802 - 10 May St Salvadore -10 Sep Whampoa - 8 Nov Second Bar -16 Feb 1803 St Helena - 24 Apr Gravesend'}","{'time': ['1803', '1804'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/172HH(1) Ledger', 'L/MAR/B/172HH(2) Pay Book'], 'captain': 'Charles Drummond', 'itinerary': 'Portsmouth 13 Feb 1804 - 12 Sep 1805 moorings'}","{'time': ['1805', '1806'], 'destination': 'China', 'reference': ['L/MAR/B/172-0 Journal 24 Feb 1806-31 Mar 1808 ', 'L/MAR/B/17 2-11(1) Ledger', 'L/MAR/B/172-11(2) Pay Book'], 'captain': 'James Halliburton', 'itinerary': 'Portsmouth 14 May 1806 - 6 Aug Cape -15 Oct Penang -19 Jan 1807 Whampoa - 23 Feb Second Bar -19 Sep Cape -13 Oct St Helena - 28 Dec Downs'}","{'time': ['1808', '1809'], 'destination': 'China', 'reference': ['L/MAR/B/172P Journal 2 Jan 1809-1 Aug 1810', 'L/MAR/B/117J Journal (cont) 2 Aug-23 Oct 1810', 'L/MAR/B/172JJ(1) Ledger ', 'L/MAR/B/172JJ(2) Pay Book Capt James Halliburton'], 'captain': [], 'itinerary': 'Portsmouth 5 Apr 1809 - 23 Jul Penang - 6 Nov Whampoa - 21 Dec Second Bar - 22 May 1810 St Helena - 28 Jul Downs'}","{'time': ['1811', '1812'], 'destination': 'China', 'reference': ['L/MAR/B/172Q Deck Log 28 Dec 1811-9 Sep 1813 ', 'L/MAR/B/172R Journal 28 Dec 1811-9 Sep 1813', 'L/MAR/B/172KK(1) Ledger ', 'L/MAR/B/172KK(2) Pay Book Capt James Halliburton'], 'captain': [], 'itinerary': 'Portsmouth 25 Mar 1812 - 27 Jul Penang - 25 Aug Malacca - 20 Sep Whampoa -15 Dec Second Bar - 27 Mar 1813 St Helena - 7 Jun Long Reach'}","{'time': ['1813', '1814'], 'destination': 'St Helena, Benkulen and China', 'reference': ['L/MAR/B/172S Journal 8 Nov 1813-8 Apr 1815', 'L/MAR/B/172T Journal 8 Nov 1813-22 Aug 1815, Henry Upton, Chief Mate ', 'L/MAR/B/172LL(1) Ledger ', 'L/MAR/B/172LL(2) Pay Book Capt James Halliburton'], 'captain': [], 'itinerary': 'Portsmouth 22 Feb 1814 - 2 May St Helena -10 Aug Benkulen - 30 Aug Penang - 2 Dec Whampoa - 21 Jan 1815 Second Bar -12 May St Helena - 22 Aug Long Reach'}",
GLOBE,"['Rated at 350/527 tons', 'G/40/25(l) pp.72-79 Letter from Hippon, 25 May 1612 ', 'BL: Egerton Ms 2121 Journal 9 Feb 1616-24 Jan 1617, George Pley, factor (?)', 'Master Nathaniel Martin', 'Master John Rowe']","{'time': ['1610', '1611'], 'destination': 'Bantam', 'reference': ['L/MAR/A/Xm Translation of journal of Peter Floris, merchant, 5 Jan 1611-17 Feb 1615'], 'captain': 'Anthony Hippon', 'itinerary': 'Downs Feb 1611 - 22 May Cape 6 Jun - Aug off Ceylon - Pulicat - Petapoli - 29 Aug Masulipatam 7 Feb 1612 - 26 Apr Bantam - 22 Jun Pattani -15 Aug Ayutthaya -11 Nov Pattani, left for Ayutthaya Mar 1613 - returned to Pattani, left again 22 Oct -19 Dec Masulipatam 8 Dec 1614 - 3 Jan 1615 Bantam - voyage ended late Aug'}","{'time': ['1615', '1616'], 'destination': 'Surat', 'reference': [], 'captain': [], 'itinerary': 'Tilbury 8 Feb 1616 -12 Jun Cape - Surat -16 May 1617 Cape - 23 Aug Plymouth'}","{'time': ['1617', '1618'], 'destination': 'Bantam', 'reference': [], 'captain': [], 'itinerary': 'Downs - 2 Dec 1618 Bantam - Engano - Batavia 6 Feb 1621 -15 Jun Masulipatam - 7 Dec Batavia - 9 Apr 1622 Amboina - laid up at Batavia 1623, rotten'}",,,,,,
GLORY,"['Repaired by Wells 1803, 3 decks, 4in bottom, length 117ft lin, keel 92ft SVsin, breadth 31ft llin, hold 13ft 3in, wing transom 24ft 4!/2in, port cell 30ft, waist 6in, between decks 4ft lO^in & 6ft, ports 8 upper, 502 tons', 'Principal Managing Owners: 1 Joseph Dorin, 2 William Smith, 3 William Borradaile']","{'time': ['1802', '1803'], 'destination': 'Madras and Ceylon', 'reference': ['L/MAR/B/295A Journal 25 Apr 1803-15 Mar 1805, Robert Douglas, Second Mate', 'L/MAR/B/295C (1) Ledger', 'L/MAR/B/295C(2) Pay Book '], 'captain': 'Thomas Rumbold Taylor', 'itinerary': 'Plymouth 17 Jul 1803 - 24 Sep Rio de Janeiro - 3 Feb 1804 Madras - 22 Apr Colombo -13 May Madras -17 Nov St Helena - 8 Feb 1805 Downs'}","{'time': ['1804', '1805'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/295B Journal 19 Apr 1805-12 Apr 1807', 'L/MAR/B/295D(1) Ledger', 'L/MAM/B/295D(2) Pay Book', 'L/MAR/B/295D(3) Imprest Book', 'L/MAR/B/295D(4) Absence Book'], 'captain': 'Horatio Beevor', 'itinerary': 'Downs 13 Jun 1805 - Cork 31 Aug - 29 Sep Madeira -10 Nov St Salvadore -11 Jan 1806 Cape - 22 Apr Madras -14 May Calcutta - 20 Sep Saugor - 9 Oct Madras -18 Oct Trincomalee - 30 Dec Cape - 23 Jan 1807 St Helena -12 Apr Downs'}","{'time': ['1806', '1807'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'Horatio Beevor', 'itinerary': ""Portsmouth 15 Sep 1807 - 16 Feb 1808 Madras -10 Mar Calcutta - parted company in a gale 28 Oct 1808 in 8Â°30'S 80'E and not heard of again""}",,,,,,
GLOUCESTER,"['Frigate, 350 tons, 70 crew, 30 guns']","{'time': ['1701', '1702'], 'destination': 'Benkulen', 'reference': [], 'captain': [], 'itinerary': 'Capt Philip Browne Plymouth 30 Sep 1702 - lost'}",,,,,,,,
GODFREY (1),"['Frigate/galley, 220 tons, 44 crew, 18 guns']","{'time': ['1718', '1719'], 'destination': 'Madras and Benkulen', 'reference': ['L/MAR/B/464A Journal 3 Jan 1719-3 Apr 1721, Richard Shuter, Second Mate ', 'L/MAR/B/464E(1) Ledger ', 'L/MAR/B/464E(2) Pay Book Capt Samuel Payne'], 'captain': [], 'itinerary': 'Downs 18 Jan 1719 - 23 Feb Madeira - 22 Jul Madras -11 Oct Moco Moco -16 Nov Benkulen - 5 Jan 1720 Batavia -15 Mar Benkulen - 31 Mar Moco Moco - 28 Apr Ipoh - 23 Jun Madras - 24 Dec St Helena - 3 Apr 1721 Limehouse'}","{'time': ['1721', '1722'], 'destination': 'Banjarmassin', 'reference': ['L/MAR/B/464F (1) Ledger', 'L/MAM/B/464F(2) Pay Book '], 'captain': 'Benjamin Braund', 'itinerary': '2 Jan 1722 - 8 Jun 1723'}",,,,,,,
GODFREY (2),"['Built by Greaves, launched 1771, 3 decks, 4in bottom, length 136ft 61/2in, keel 109ft 71/2in, breadth 35ft 41/2in, hold 14ft 5in, wing transom 22ft lOViin, port cell 24ft 2in, between decks 6ft, 729 tons Principal Managing Owners: 1 William Mackenzie, 2-4 William Godfrey']","{'time': ['1770', '1771'], 'destination': 'Bombay', 'reference': ['L/MAR/B/464B Journal 2 Feb 1771-2 Feb 1773 ', 'L/MAR/B/464G(1) Ledger', 'L/MAR/B/464G(2) Pay Book'], 'captain': 'Francis Reed', 'itinerary': 'Portsmouth 29 Apr 1771 -12 Sep St Augustine s Bay - 2 Jan 1772 Colombo - 28 Jan Tellicherry - 26 Feb Bombay -11 May Tellicherry - 17 Jul St Augustine s Bay - 20 Sep St Helena -12 Dec Downs'}","{'time': ['1774', '1775'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/464C Journal 17 Dec 1774-25 Sep 1776', 'L/MAR/B/464H(1) Ledger', 'L/MAR/B/464H(2) Pay Book'], 'captain': 'Francis Reed', 'itinerary': 'Portsmouth 23 Mar 1775 - 22 Jul Madagascar -17 Sep Madras - 9 Nov Ingeli - left Bengal 1 Feb 1776 - 17 May St Helena -17 Aug Downs'}","{'time': ['1777', '1778'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/464D Journal 31 Oct 1777-3 Mar 1780', 'L/MAR/B/464-I(l) Ledger', 'L/MAR/B/464-1(2) Pay Book'], 'captain': 'Francis Reed', 'itinerary': 'Plymouth 9 Feb 1778 - 21 Feb Madeira - 7 Jul St Augustine s Bay - 27 Aug Madras - 27 Sep Kedgeree -16 Mar 1779 Madras - 25 Jul St Augustine s Bay - 8 Oct St Helena - 12 Jan 1780 Downs'}","{'time': ['1779', '1780'], 'destination': 'Bombay', 'reference': [], 'captain': 'Hemy Grueber', 'itinerary': ""Portsmouth 27 Jul 1780 - captured 9 Aug (with the Gatton, Hillsborough, Mountstuart and Royal George) by the combined Franco-Spanish fleet in 36Â°28'N IS^O'W""}",,,,,
GODOLPHIN (1),"['Rated at 280 tons, 60 crew, 20 guns ']","{'time': ['1708', '1709'], 'destination': 'Bombay', 'reference': ['L/MAR/B/594A Journal 27 Dec 1708-24 Mar 1710', 'L/MAR/B/594K Ledger', 'L/MAR/B/594T Ship s Accounts'], 'captain': 'John ap Rice', 'itinerary': 'Plymouth 9 Apr 1709 - 25 Oct Cape - 25 Jan 1710 Colombo - 9 Feb Anjengo - 18 Feb Calicut - lost at Bombay'}",,,,,,,,
GODOLPHIN (2),"['Rated at 499 tons, 99 crew, 30 guns']","{'time': ['1734', '1735'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/594B Journal 30 Sep 1734-17 Jul 1736', 'L/MAR/B/594L(1) Ledger', 'L/MAR/B/594L(2) Pay Book'], 'captain': 'Francis Steward', 'itinerary': 'Downs 20 Jan 1735 - 7 Apr Cape - 16 Jun Madras - 6 Jul Rogues River -13 Oct Ingeli - 17 Dec Madras - 9 Mar 1736 Cape - 27 Mar St Helena - 6 Jul Downs'}","{'time': ['1737', '1738'], 'destination': 'Madras and China', 'reference': ['L/MAM/B/594C Journal 2 Aug 1737-8 Aug 1739 L/MAM/B/594M(1) Ledger', 'L/MAR/B/594M(2) Pay Book'], 'captain': 'Francis Steward', 'itinerary': 'Downs 12 Oct 1737 - 7 Jan 1738 Cape - 5 May Madras - 8 Jul Malacca -14 Aug Whampoa - 4 Nov Second Bar - 24 Nov Malacca - 22 Dec Madras - 2 May 1739 St Helena -13 Jul Downs'}","{'time': ['1740', '1741'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/594D Journal 15 Jun 1740-2 Oct 1742', 'L/MAM/B/594N(1) Ledger', 'L/MAM/B/594N(2) Pay Book'], 'captain': 'Francis Steward', 'itinerary': 'Downs 21 Jul 1740 - 6 Dec Cape - 23 Mar 1741 Cochin - 26 Mar Calicut - 28 Mar Tellicherry - 19 Jun Malacca -17 Jul Whampoa - 6 Dec Second Bar - 12 Apr 1742 Cape - 24 May St Helena - 6 Sep Downs'}","{'time': ['1743', '1744'], 'destination': 'Benkulen and Bengal', 'reference': ['L/MAM/B/594E Journal 19 Dec 1743-25 Mar 1746', 'L/MAR/B/594-0(l) Ledger', 'L/MAR/B/594-O(2) Pay Book'], 'captain': 'John Stevens', 'itinerary': 'Downs 31 Mar 1744 - 29 Aug Benkulen -17 Dec Ryapore -14 Feb 1745 Ingeli -17 Jun St Helena - 17 Sep Galway - 20 Dec Downs'}",,,,,
GODOLPHIN (3),"['Rated at 499 tons, 99 crew, 30 guns']","{'time': ['1747', '1748'], 'destination': 'St Helena and Benkulen', 'reference': ['L/MAR/B/594F Journal 23 Nov 1747-25 Nov 1749', 'L/MAM/B/594P(1) Ledger L/MAM/B/594P(2) Pay Book'], 'captain': 'John Stevens', 'itinerary': '2 Nov Ipoh -1 Dec Benkulen -16 Jan 1749 Manna - 4 Apr Batavia -1 Aug St Helena - 19 Oct Downs'}","{'time': ['1751', '1752'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/594G Journal 22 Nov 1751-20 May 1753, John White, Chief Mate L/MAM/B/594Q(1) Ledger', 'L/MAR/B/594Q(2) Pay Book '], 'captain': 'William Hutchinson', 'itinerary': 'Cape - 23 Dec St Helena -16 Apr 1754 Downs'}","{'time': ['1755', '1756'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/594H Journal 5 Nov 1755-12 Aug 1757', 'L/MAR/B/594R(1) Ledger', 'L/MAR/B/594R(2) Pay Book'], 'captain': 'William Hutchinson', 'itinerary': 'Downs 27 Jan 1756 - 22 May St Augustine s Bay - 5 Jul Madras -19 Aug Malacca - 25 Sep Whampoa - 30 Dec Second Bar -1 Apr 1757 St Helena - 26 Jun Leith - 9 Aug Gravesend'}","{'time': ['1758', '1759'], 'destination': 'Bombay, Madras and Bengal', 'reference': ['L/MAR/B/594I-J Journal 27 Feb 1759-23 Jul 1763, Collingwood Roddam, Second Mate', 'L/MAR/B/594S(1) Ledger', 'L/MAR/B/594S(2) Pay Book'], 'captain': 'William Hutchinson', 'itinerary': '1763 St Helena - 2 Jul Downs'}",,,,,
GODSPEED,"['Pinnace, 60 tons', 'Master John Drew', 'Project abandoned, ship sold 1603']","{'time': ['1601', '1602'], 'destination': 'North-West Passage', 'reference': [], 'captain': [], 'itinerary': 'Ratcliffe 2 May 1602 - 4 Jun Orkneys -18 Jun off Greenland - 28 Jun Warwick s Foreland - attempted mutiny 19 Jul - penetrated Hudson s Strait but driven out and south - 4 Aug off Scilly - 11 Aug Dartmouth'}",,,,,,,,
GOLCONDA,[],"{'time': '1819', 'destination': 'From Madras', 'reference': ['L/MAR/B/260A Journal 26 Feb-23 Oct 1819 '], 'captain': 'James Edwards', 'itinerary': 'Madras 20 Apr 1819 - 6 Jul Simons Bay -10 Aug St Helena - 23 Oct Greenhithe'}",,,,,,,,
GOLDEN FLEECE (1),[],"{'time': ['1647', '1648'], 'destination': 'Surat ', 'reference': [], 'captain': 'Jeremy Blackman', 'itinerary': 'Downs Mar 1648 - Surat - Goa - Rajapur - 4 Dec Surat 1 Feb 1649 - Jul Downs'}","{'time': ['1649', '1650'], 'destination': 'Bantam', 'reference': [], 'captain': 'Thomas Hill', 'itinerary': 'Apr 1650 - Jul 1651'}",,,,,,,
GOLDEN FLEECE (2),"['Rated at 500/600 tons, 3 decks, 90/116 crew, 24/36 guns']","{'time': ['1671', '1672'], 'destination': 'Surat', 'reference': [], 'captain': 'John Pearce', 'itinerary': 'Mar 1672 - Aug 1673 Kinsale'}","{'time': ['1673', '1674'], 'destination': 'Surat', 'reference': [], 'captain': 'John Pearce', 'itinerary': 'Torbay 27 Apr 1674 - 8 Jun 1676 Downs'}","{'time': ['1676', '1677'], 'destination': 'Bantam', 'reference': [], 'captain': 'John North', 'itinerary': 'Apr 1677 - Oct 1678'}","{'time': ['1678', '1679'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': [], 'itinerary': 'Capt John North Jan 1679 - Sep 1680'}","{'time': ['1680', '1681'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': [], 'itinerary': 'Capt James Cook Jan 1681 - Aug 1682'}","{'time': ['1682', '1683'], 'destination': 'Bengal', 'reference': [], 'captain': [], 'itinerary': 'Capt James Cook Apr 1683 - Jim 1684'}",,,
GOODFELLOW,"['140 tons, 40 crew, 16 guns']","{'time': ['1720', '1721'], 'destination': 'Bombay', 'reference': ['L/MAR/B/779A Receipt Book '], 'captain': [], 'itinerary': 'Capt Robert Potter Downs 5 Nov 1720 - sold in India'}",,,,,,,,
GOOD HOPE (1),"['Pinnace', 'Master John Lafkin']","{'time': '08', 'destination': '', 'reference': [], 'captain': [], 'itinerary': 'Assembled at the Cape by the Fourth Voyage - Cape 19 Sep 1608 - 15 May 1609 Aden - 26 May Mokha 26 Jul - blown off Socotra, ran ashore on Gujarat coast about 24 Aug, crew deserted'}",,,,,,,,
GOOD HOPE (2),[],"{'time': ['1661', '1662'], 'destination': 'Madras, Bengal and Jambi ', 'reference': [], 'captain': 'Zachary Browne', 'itinerary': '2 Mar 1662 - Jun 1663'}",,,,,,,,
GOOD HOPE (3),"['Extra ship, repaired by Wells 1796, 3 decks, length 138ft 7in, keel 109ft 2in, breadth 39ft PAin, hold 15ft llin, wing transom 24ft, port cell 28ft 1Ain, waist 1ft llin, between decks 6ft 61/4in & 6ft Wiin, roundhouse 6ft 2in, ports 10 middle & upper, deck range 85ft, 885 tons Principal Managing Owner: John Mangles']","{'time': ['1795', '1796'], 'destination': 'Bombay', 'reference': ['L/MAR/B/396A Journal 30 Mar 1796-11 Dec 1797', 'L/MAR/B/396C(1) Ledger', 'L/MAR/B/396C(2) Pay Book'], 'captain': 'John Woodbridge Hilton', 'itinerary': 'Portsmouth 27 Jun 1796 - 19 Sep Cape - 20 Jan 1797 Bombay -18 Mar Mahe -18 Apr Cochin - 8 Jul Simons Bay - 2 Aug St Helena - 28 Oct Long Reach'}","{'time': ['1797', '1798'], 'destination': 'Madras', 'reference': ['L/MAR/B/396B Journal 8 Jan 1798-22 Aug 1799', 'L/MAR/B/396D(1) Ledger', 'L/MAR/B/396D(2) Pay Book'], 'captain': 'John Woodbridge Hilton', 'itinerary': 'Portsmouth 24 Mar 1798 - 5 Jun Simons Bay -14 Aug Madras - 3 Jan 1799 Cape - 8 Feb St Helena - 17 Jul Long Reach'}",,,,,,,
GOSFRIGHT,"['Frigate, 300 tons, 50 crew']","{'time': ['1699', '161700'], 'destination': 'Madras, Borneo and Surat', 'reference': [], 'captain': 'Appleby 9 Nov 1699 -'}",,,,,,,,
GRACEDIEU,"['Rated at 320 tons, 64 crew, 24 guns']","{'time': ['1698', '1699'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/A/CXXX Receipt Book'], 'captain': [], 'itinerary': 'Capt James Murvell 3 Dec 1698 - lost in Bengal'}",,,,,,,,
GRAFTON,"['Rated at 350 tons, 70 crew, 26 guns']","{'time': ['1733', '1734'], 'destination': 'China', 'reference': ['L/MAR/B/658A Journal 2 Dec 1733-26 Jun 1735', 'L/MAM/B/658B(1) Ledger', 'L/MAR/B/658B(2) Pay Book '], 'captain': 'Robert Hudson jun', 'itinerary': 'Downs 5 Jan 1734 - 25 Jun Amoy - 31 Aug Whampoa - 28 Dec Second Bar -18 Mar 1735 Cape - 18 Apr St Helena - 26 Jun Downs'}","{'time': ['1736', '1737'], 'destination': 'Bengal and Bombay', 'reference': ['L/MAR/B/658C(1) Imprest Book', 'L/MAR/B/658C(2) Receipt Book'], 'captain': 'Lawrence Prince jun', 'itinerary': 'Downs 4 Jan 1737 - not heard of since the storm in Bengal 30 Sep 1737'}",,,,,,,
GRANBY,"['Built by Dudman, launched 1767, 3 decks, 4in bottom, 786 tons Principal Managing Owner: Charles Raymond']","{'time': ['1767', '1768'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/499A Journal 26 Oct 1767-4 Aug 1770, anon', 'L/MAR/B/499E(1) Ledger', 'L/MAR/B/499E(2) Pay Book'], 'captain': 'Joseph Jackson', 'itinerary': 'Portsmouth 18 Feb 1768 - 24 May False Bay - 30 Jul Madras - 29 Sep Malacca - 24 Nov Batavia - 12 Jul 1769 Whampoa - 28 Nov Second Bar -1 Mar 1770 Cape - 29 Mar St Helena -16 Jun Downs'}","{'time': ['1771', '1772'], 'destination': 'China', 'reference': ['L/MAR/B/499B Journal 29 Oct 1771-6 Jul 1773', 'L/MAR/B/499F(1) Ledger', 'L/MAR/B/499F(2) Pay Book'], 'captain': 'John Johnston', 'itinerary': 'Downs 29 Dec 1771 - 30 Mar 1772 Cape -14 Jun Batavia - 23 Jul Whampoa - 25 Nov Second Bar - Feb 1773 Cape -15 Mar St Helena - 31 Mar Ascension -27 May Downs'}","{'time': ['1775', '1776'], 'destination': 'Madras and China', 'reference': ['L/MAM/B/499C Journal 25 Oct 1775-6 Dec 1777', 'L/MAM/B/499G(1) Ledger', 'L/MAM/B/499G(2) Pay Book'], 'captain': 'John Johnston', 'itinerary': 'Plymouth 7 Jan 1776 - 6 Feb Madeira - 8 May Johanna -11 Jun Madras - 9 Oct Whampoa -12 Feb 1777 Second Bar - 7 Jun St Helena - 2 Oct Downs'}","{'time': ['1778', '1779'], 'destination': 'Madras and China', 'reference': ['L/MAM/B/499D Journal 10 Aug 1778-29 Jan 1782', 'L/MAM/B/499H(1) Ledger', 'L/MAR/B/499H(2) Pay Book', 'L/MAR/B/499H(3) Imprest Book', 'L/MAM/B/499H(4) Absence Book'], 'captain': 'John Johnston', 'itinerary': 'Portsmouth 7 Mar 1779 - 5 Apr Madeira - 9 May Goree - 30 Jul Cape -18 Jan 1780 Madras - 19 Jul Malacca - 2 Sep Whampoa -11 Dec Second Bar -19 May 1781 St Helena - 20 Oct Downs'}",,,,,
