name;info;voyage_1;voyage_2;voyage_3;voyage_4;voyage_5;voyage_6;voyage_7;voyage_8;voyage_9
HARRINGTON;['Rated at 490 tons, 98 crew, 30 guns'];{'time': ['1732', '1733'], 'destination': 'St Helena and Benkulen', 'reference': ['L/MAR/B/654A Journal 25 Sep 1732-30 May 1734', 'L/MAR/B/654E(1) Ledger', 'L/MAR/B/654E(2) Pay Book'], 'captain': 'Robert Jenkins', 'itinerary': 'Downs 23 Nov 1732 - 20 Feb 1733 St Helena -18 Jun Batavia - 28 Jul Benkulen - 29 Aug Moco Moco -12 Sep Bantal - 25 Sep Ipoh - 8 Oct Benkulen -10 Feb 1734 St Helena -11 May Downs'};{'time': ['1735', '1736'], 'destination': 'Bombay and Bengal', 'reference': ['L/MAR/B/654B Journal 6 Oct 1735-12 Sep 1737', 'L/MAR/B/654F(1) Ledger', 'L/MAR/B/654F(2) Pay Book'], 'captain': 'Robert Jenkins', 'itinerary': 'Downs 20 Dec 1735 - 13 Apr 1736 Cape -13 May Port Dauphin - 23 Aug Bombay -18 Dec Calcutta - 15 Feb 1737 Ingeli -19 Jun St Helena'};{'time': ['1738', '1739'], 'destination': 'Bombay and China', 'reference': ['L/MAM/B/654C Journal 21 Jun 1738-9 Oct 1740', 'L/MAM/B/654G(1) Ledger', 'L/MAM/B/654G(2) Pay Book'], 'captain': 'Robert Jenkins', 'itinerary': 'Downs 30 Jul 1738 - 30 Oct Cape -12 Feb 1739 Anjengo - 27 Feb Tellicheny - 7 Apr Bombay - 1 May Tellicheny - 24 Jun Malacca - 6 Aug Whampoa - 6 Nov Second Bar - 26 Nov Malacca - 28 Dec Tellicheny - 29 Jan 1740 Bombay - 26 Feb Tellicheny -10 Jun St Helena -17 Sep Downs'};{'time': ['1741', '1742'], 'destination': 'St Helena, Bombay and China', 'reference': ['L/MAR/B/654D Journal 16 Sep 1741-8 Nov 1744, Charles Foulis, Chief Mate', 'L/MAR/B/654H(1) Ledger', 'L/MAM/B/654H(2) Pay Book'], 'captain': 'Robert Jenkins', 'itinerary': 'Portsmouth 11 Dec 1741 - 22 Mar 1742 St Helena -10 May Morandava - 22 Jun Johanna - 28 Jul Bombay -1 Nov Tellicheny - 25 Nov Bombay - 2 Jan 1743 Surat - 20 Jan Bombay - 9 Feb Tellicheny -16 Mar Bombay - 24 Apr Tellicheny - 6 Jun Malacca - 31 Jul Whampoa - 28 Jan 1744 Second Bar - 18 May St Helena - 29 Aug Downs'};;;;;
MARMOT;['Built by Mackenzie, measured 1795, 3 decks, 3in bottom, keel 84ft 6in, breadth 29ft, between decks 4ft lOin & 5ft lOin, 378 tons'];{'time': ['1793', '1794'], 'destination': 'Bengal', 'reference': ['L/MAR/B/275A Journal 19 Dec 1793-17 Sep 1795', 'L/MAR/B/275N(1) Ledger', 'L/MAM/B/275N(2) Pay Book'], 'captain': 'John Luard', 'itinerary': 'Portsmouth 1 May 1794 - 11 Sep Madras - 3 Nov Calcutta - 3 Jan 1795 Saugor -19 Mar St Helena - 23 Jul Downs'};;;;;;;;
HARRISON;['Rated at 460 tons, 92 crew, 30 guns'];{'time': ['1727', '1728'], 'destination': 'China', 'reference': ['L/MAR/B/644A Journal 11 Oct 1727-29 Jul 1729, Phineas Frognall, Chief Mate', 'L/MAM/B/644D(1) Ledger', 'L/MAR/B/644D(2) Pay Book'], 'captain': 'Samuel Martin', 'itinerary': 'Downs 20 Dec 1727 - 6 Apr 1728 Cape - 4 Jul Batavia -14 Aug Whampoa - 22 Feb 1729 Mew Bay - 13 May St Helena - 29 Jul Downs'};{'time': ['1730', '1731'], 'destination': 'China', 'reference': ['L/MAR/B/644B Journal 1 Oct 1730-12 Jul 1732', 'L/MAR/B/644E(1) Ledger', 'L/MAM/B/644E(2) Pay Book'], 'captain': 'Samuel Martin', 'itinerary': 'Downs 13 Dec 1730 - 30 Apr 1731 Batavia -12 Jun Macao - 27 Jul Whampoa - 29 Jan 1732 Mew Bay - 4 May St Helena -14 Jul Downs'};{'time': ['1733', '1734'], 'destination': 'China', 'reference': ['L/MAR/B/644B(A) Journal 27 Sep 1733-5 Aug 1735', 'L/MAR/B/644F(1) Ledger', 'L/MAR/B/644F(2) Pay Book'], 'captain': 'Samuel Martin', 'itinerary': 'Downs 5 Jan 1734 - 24 May Batavia - 6 Aug Whampoa - 18 Mar 1735 Cape -18 Apr St Helena - 5 Aug Blackwall'};{'time': ['1736', '1737'], 'destination': 'China', 'reference': ['L/MAR/B/644C Journal 23 Oct 1736-19 May 1738', 'L/MAR/B/644G(1) Ledger', 'L/MAR/B/644G(2) Pay Book'], 'captain': 'Samuel Martin', 'itinerary': 'Downs 3 Jan 1737 - 26 May Batavia - 8 Jul Whampoa -14 Mar 1738 St Helena - 26 May Downs'};;;;;
HART;['Built 1619, 500 tons', 'Andrews, master'];{'time': ['1619', '1620'], 'destination': 'Surat', 'reference': ['L/MAR/A/XXX Journal on Roebuck and Hart 4 Feb 1620-12 Jun 1622, Richard Swan ', 'L/MAR/A/XXXII Journal on London and Hart 25 Mar 1620-13 Jun 1622, Archibald Jennison Master Richard Blyth'], 'captain': [], 'itinerary': 'Downs - Surat - Jask - Masulipatam - Surat - 2 Jun 1621 Masirah - Sohar 15 Aug - 31 Aug Chaul - Surat 26 Nov - 29 Jan 1622 Cape -19 Feb St Helena - 7 Jun Downs'};{'time': ['1622', '1623'], 'destination': 'Bantam', 'reference': ['L/MAR/A/XXXVI Journal 6 Feb 1623-17 Oct 1626 ', 'L/MAR/A/XXXVII Journal 25 Feb 1623-17 Sep 1626, Andrew Symms, mate Capt John Bickell'], 'captain': [], 'itinerary': '5 Oct - 20 Nov Batavia - 5 Dec Lagundy - 3 Feb 1625 Japara -19 Feb Macasser 15 Aug -1 Sep Batavia 8 Feb 1626 - 27 May Cape - 28 Jun St Helena - 22 Sep Plymouth -17 Oct Downs'};{'time': ['1626', '1627'], 'destination': 'Surat', 'reference': ['L/MAR/A/XLIV Journal on Discovery and Hart 1 Apr 1626-18 Dec 1629, David Davis *', 'L/MAR/A/XLVII Journal on Hart and Mary 2 Mar 1627-13 Dec 1629, Edward Austin, mate', 'L/MAR/A/XLIX Journal on Mary, Hart and Hopewell 20 Jul 1627-12 Jan 1630, Peter'], 'captain': 'Bartholomew Goodall/Richard Swanley', 'itinerary': '12 Jun Mauritius - 7 Sep Cape - 8 Oct St Helena -10 Jan 1630 Downs * journal includes sketches'};"{'time': ['1631', '1632'], 'destination': 'Surat', 'reference': [], 'captain': 'Richard Swanley', 'itinerary': ""Downs -17 Jul 1632 St Augustine's Bay - Johanna - 3 Oct Bandar Abbas - 27 Nov Surat -18 Feb 1633 Bandar Abbas - 5 Apr Surat - Masulipatam - Bandar Abbas 9 Oct - 5 Nov Surat - Masulipatam - 28 Sep 1634 Bantam - voyage ended by Aug 1635""}";{'time': ['1635', '1636'], 'destination': 'Bantam', 'reference': [], 'captain': 'John Scallon Bowns Mar 1636 -'};{'time': ['1642', '1643'], 'destination': 'Madras and Bantam', 'reference': [], 'captain': [], 'itinerary': 'Bowns 8 Mar 1643 - 9 Aug Johanna - 23 Sep Madras -1 Oct Masulipatam -13 Dec Bantam 12 Jul 1644 - 28 Sep Surat 2 Dec - Sind -15 Jan 1645 Surat - Bantam 31 Jul 1646 - 2 Oct Surat - 29 Nov Sind - 23 Dec Surat - remained in India ?'};;;
HARTWELL;['Built by Crockenden, launched 1787, 3 decks, 4in bottom, length 151ft 2in, breadth 38ft, hold 16ft, wing transom 25ft lin, port cell 27ft 5in, between decks 6ft & 6ft 4in, roundhouse 6ft 3in, 113 crew, 26 guns, 937 tons', 'Principal Managing Owner: John Fiott'];{'time': ['1786', '1787'], 'destination': 'China', 'reference': ['L/MAM/B/461A Journal 5 Feb-23 May 1787 '], 'captain': 'Edward Fiott', 'itinerary': 'Downs 25 Apr 1787 - lost at Bonavista 24 May'};;;;;;;;
HASTINGS (1);['676 tons, rated at 99 crew, 26 guns', 'Portsmouth'];{'time': 'St', 'destination': 'Helena and China', 'reference': ['L/MAR/B/459A Journal 14 Nov 1780-7 Feb 1783, John Tomson, Chief Mate', 'L/MAR/B/459C(1) Ledger', 'L/MAR/B/459C(2) Pay Book', 'L/MAR/B/459C(3) Imprest Book', 'L/MAR/B/459C(4) Absence Book'], 'captain': 'Hugh Fraser', 'itinerary': 'Portsmouth 13 Mar 1781 -15 Apr Sao Tiago - 28 Jun St Helena - 24 Oct Lombok - 24 Dec Whampoa - 26 Mar 1782 Second Bar - 8 May Sulu -18 Aug Lombok - 3 Nov St Helena - 7 Feb 1783'};;;;;;;;
HASTINGS (2);['Built by Kyd & Co, Kidderpore, 74 gun man-of-war, sold to Royal Navy 1819 '];{'time': '1818', 'destination': 'From Bengal', 'reference': ['L/MAR/B/459B Journal 8 Jan-25 Nov 1818 '], 'captain': 'John Hayes', 'itinerary': 'Calcutta 28 Mar 1818 -13 Apr Madras - 2 Jul Port Louis -15 Sep St Helena - 3 Nov Downs'};;;;;;;;
HAVANNAH;['Built by Greaves, launched 1762, 3 decks, 3in bottom, keel 109ft 6in, breadth 36ft IViin, 763 tons Principal Managing Owner: Charles Raymond'];{'time': ['1762', '1763'], 'destination': 'China', 'reference': ['L/MAR/B/776A Journal 11 Nov 1762-14 Nov 1764', 'L/MAM/B/776E(1) Ledger', 'L/MAM/B/776E(2) Pay Book'], 'captain': 'Thomas Madge', 'itinerary': 'Portsmouth 7 Mar 1763 - 26 Jul Whampoa - 24 Dec Second Bar -19 Jan 1764 Manila -19 Feb Malacca - 31 Mar Benkulen -16 Sep Downs'};{'time': ['1765', '1766'], 'destination': 'Benkulen and China', 'reference': ['L/MAR/B/776B Journal 13 Nov 1765-21 Jul 1767', 'L/MAR/B/776F(1) Ledger', 'L/MAR/B/776F(2) Pay Book'], 'captain': 'Thomas Madge', 'itinerary': 'Downs 28 Jan 1766 - 15 Jun Benkulen - 9 Jul Pisang -13 Aug Whampoa - 2 Jan 1767 Second Bar - 9 Apr St Helena - 9 Jun Downs'};{'time': ['1768', '1769'], 'destination': 'Madras and China', 'reference': ['L/MAM/B/776C Journal 24 Oct 1768-28 Jul 1770', 'L/MAM/B/776G(1) Ledger', 'L/MAM/B/776G(2) Pay Book'], 'captain': 'John White', 'itinerary': 'Downs 2 Jan 1769 - 2 Apr Cape - 9 Jun Madras -18 Sep Whampoa - 2 Jan 1770 Second Bar -31 Mar St Helena -10 Jun Downs'};{'time': ['1771', '1772'], 'destination': 'Benkulen and China', 'reference': ['L/MAM/B/776D Journal 10 Oct 1771-9 Jul 1773', 'L/MAR/B/776H(1) Ledger', 'L/MAM/B/776H(2) Pay Book'], 'captain': 'John White', 'itinerary': 'Downs 28 Dec 1771 - 29 May 1772 Benkulen - 20 Aug Whampoa - 7 Dec Second Bar - 11 Mar 1773 St Helena - 26 Mar Ascension - 26 May Downs'};;;;;
HARKE (1);['40 tons, 80 crew, 30 guns'];{'time': ['1692', '1693'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/A/XCII Receipt Book', 'L/MAR/A/CI Gratuity Book'], 'captain': 'James Caulier', 'itinerary': 'Downs 30 Apr 1692 - 3 Sep 1695 Downs'};;;;;;;;
HAWKE (2);['Rated at 499 tons, 99 crew, 26 guns Principal Managing Owner: Richard Crabb'];"{'time': ['1756', '1757'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/390A Journal 20 Feb 1757-3 May 1760', 'L/MAR/B/390P(1) Ledger', 'L/MAR/B/390P(2) Pay Book'], 'captain': 'Richard Drake', 'itinerary': ""Downs 4 Jun 1757 - 8 Nov Point de Galle -16 Dec Tellicherry - 25 Dec Bombay - 20 Mar 1758 Surat - 21 Apr Bombay - 6 May Tellicherry -17 Jun Malacca -14 Jul Whampoa - 29 Dec Second Bar - 24 May 1759 All Saints' Bay - 27 Dec Cork - 2 Feb 1760 Torbay - 23 Mar Erith""}";{'time': ['1760', '1761'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/390B Journal 24 Oct 1760-27 Jul 1762', 'L/MAR/B/390Q(1) Ledger', 'L/MAR/B/390Q(2) Pay Book'], 'captain': 'George Kent', 'itinerary': 'Portsmouth 17 Jan 1761 - 25 May Madras -19 Jul Ingeli - 28 Aug Kedgeree - 6 Sep Culpee - 7 Nov Ingeli -1 Mar 1762 St Helena - 4 Jun Leith - 28 Jun Gravesend'};"{'time': ['1762', '1763'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/390C Journal 18 Oct 1762-11 Sep 1764 L/MAWB/390R(1) Ledger', 'L/MAR/B/390R(2) Pay Book'], 'captain': 'John Cotton', 'itinerary': ""Portsmouth 2 Jan 1763 - 6 May St Augustine's Bay -17 Jun Madras - 20 Sep Manila - 6 Nov Whampoa -12 Jan 1764 Second Bar - 30 Apr St Helena -1 Aug Downs""}";{'time': ['1765', '1766'], 'destination': 'Benkulen and China', 'reference': ['L/MAR/B/390D Journal 14 Nov 1765-16 Oct 1767', 'L/MAR/B/390S(1) Ledger', 'L/MAR/B/390S(2) Pay Book'], 'captain': 'John Cotton', 'itinerary': 'Downs 22 Jan 1766 - 3 Jul Benkulen - 8 Aug returned to Benkulen, gale damaged - 6 Oct Whampoa - 11 Feb 1767 Second Bar -12 Jun St Helena - 3 Sep Downs'};;;;;
HAWKE (3);['Rated at 499 tons, 99 crew, 26 guns', 'Principal Managing Owners: 1 Richard Crabb, 2 Richard Boulton'];{'time': ['1769', '1770'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/390E Journal 30 Oct 1769-27 Aug 1771', 'L/MAR/B/390T(1) Ledger', 'L/MAR/B/390T(2) Pay Book'], 'captain': 'John Cotton', 'itinerary': 'Plymouth 1 Feb 1770 - 18 May Johanna - 20 Jun Madras - 20 Aug Malacca - 25 Sep Whampoa - 10 Jan 1771 Second Bar -10 Apr St Helena - 9 Jul Downs'};{'time': ['1772', '1773'], 'destination': 'Bombay', 'reference': ['L/MAR/B/390F Journal 11 Dec 1772-19 Sep 1774', 'L/MAR/B/390U (1) Ledger', 'L/MAR/B/390U(2) Pay Book'], 'captain': 'John Cotton', 'itinerary': 'Downs 5 Mar 1773 - 26 Mar Madeira - 23 Jun Johanna - 27 Jul Bombay - 23 Oct Tellicherry -18 Nov Cochin - 26 Nov Tellicherry - 28 Dec Bombay - 29 Jan 1774 Tellicherry - 22 Apr Cape - 22 May St Helena -11 Aug Downs'};;;;;;;
HAWKE (4);['Built by Perry, launched 1776, 3 decks, 4in bottom, length 136ft 71/2in, keel 110ft 2 /4in, breadth 35ft 51/2in, hold 14ft 4lAin, wing transom 20ft S^in, between decks 5ft llin, 736 tons Principal Managing Owners: 1 Richard Boulton, 2-3 Henry Boulton'];{'time': ['1776', '1777'], 'destination': 'Bombay', 'reference': ['L/MAR/B/390G Journal 12 Dec 1776-3 Oct 1778', 'L/MAR/B/390V (1) Ledger', 'L/MAR/B/390V(2) Pay Book'], 'captain': 'John Cotton', 'itinerary': 'Portsmouth 28 Mar 1777 - 22 Jun Cape -16 Aug Bombay -19 Oct Surat -13 Nov Bombay - 22 Apr 1778 Cape -18 May St Helena - 24 Aug Downs'};{'time': ['1778', '1779'], 'destination': 'Bombay', 'reference': ['L/MAM/B/390H Journal 3 Jan 1779-2 Apr 1781', 'L/MAM/B/390W (1) Ledger', 'L/MAM/B/390W(2) Pay Book'], 'captain': 'John Cotton', 'itinerary': 'Portsmouth 11 Jun 1779 - 10 Oct Cape - 25 Jan 1780 Anjengo - 23 Feb Bombay -11 Aug St Helena - 9 Jan 1781 Crookhaven - 8 Feb Downs'};{'time': ['1781', '1782'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/390-I Journal 27 Aug 1781-20 Jun 1785, Robert Rivington, Second Mate', 'L/MAR/B/390X(1) Ledger', 'L/MAR/B/390X(2) Pay Book', 'L/MAR/B/390X(3) Imprest Book', 'L/MAR/B/390X(4) Absence Book'], 'captain': 'Francis Scott', 'itinerary': 'portsmouth 6 Feb 1782 - 29 Apr Rio de Janeiro - 8 Aug Mozambique - 6 Nov Bombay - 29 Jan 1783 Culpee - 26 May Saugor - 11 Sep Bombay - 21 Jan 1784 Tellicherry - 17 Apr Bombay - 5 Jul Malacca - 11 Aug Whampoa - 25 Dec Second Bar - 25 Mar 1785 St Helena - 18 Jun Downs'};;;;;;
HAWKE (5);['Built by Perry, launched 1786, 3 decks, 4in bottom, length 143ft 3in, keel 115ft HV^in, breadth 36ft, hold 14ft 91/2in, wing transom 22ft llin, port cell 26ft 3in, waist 1ft 2in, between decks 6ft & 6ft 31/2in, roundhouse 6ft 3in, ports 13 middle & upper, deck range 82ft, 799 tons Principal Managing Owner: Henry Boulton'];{'time': ['1786', '1787'], 'destination': 'Madras and China L/MAM/B/390J Journal 8 Dec 1786-28 Aug 1788 ', 'reference': ['L/MAR/B/390Y (1) Ledger', 'L/MAM/B/390Y(2) Pay Book '], 'captain': 'Richard Pennell', 'itinerary': 'Portsmouth 21 Feb 1787 - 5 Jul Madras -19 Aug Penang - 29 Sep Whampoa - 25 Jan 1788 Second Bar - 9 May St Helena -19 Jul Downs'};{'time': ['1789', '1790'], 'destination': 'Bengal', 'reference': ['L/MAM/B/390K Journal 2 Mar 1790-5 Oct 1791 L/MAM/B/390Z(1) Ledger L/MAK/B/390Z(2) Pay Book '], 'captain': 'Richard Pennell', 'itinerary': 'Downs 4 May 1790 - 24 May Sao Tiago - 20 Aug Diamond Harbour - 3 Oct Madras - 28 Oct Diamond Harbour - 7 Jan 1791 Madras - 29 Jan Kedgeree - 4 Apr Madras -16 Jul St Helena - 8 Sep Long Reach'};{'time': '', 'destination': 'Oct Downs', 'reference': [], 'captain': []};{'time': ['1794', '1795'], 'destination': 'Madras and Bengal', 'reference': ['L/MAWB/390M Journal 30 Mar 1795-23 Jan 1797 L/MAWB/390BB(1) Ledger L/MAM/B/390BB(2) Pay Book'], 'captain': 'Richard Edwards', 'itinerary': 'Portsmouth 16 Jun 1795 - 29 Oct Diamond Harbour - 4 Dec Saugor -19 Dec Madras - 26 Jan 1796 Saugor - 3 Jul Helena - 26 Nov Crookhaven -11 Dec Downs'};{'time': ['1796', '1797'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/390N Journal 3 Mar 1797-28 Mar 1799 ', 'L/MAR/B/390CC(1) Ledger L/MAK/B/390CC(2) Pay Book'], 'captain': 'David Bristow Baker', 'itinerary': 'Portsmouth 5 Jun 1797 - 2 Dec Madras - 25 Jan 1798 Kedgeree - 6 Mar Saugor - 29 Sep Cape - 17 Nov St Helena - 3 Feb 1799 Downs'};{'time': ['1800', '1801'], 'destination': 'Madras', 'reference': ['L/MAR/B/390-O Journal 14 Jul 1800-5 Dec 1801 ', 'L/MAR/B/390DD(1) Ledger ', 'L/MAR/B/390DD(2) Pay Book Capt David Bristow Baker'], 'captain': [], 'itinerary': 'Portsmouth 5 Sep 1800 - 24 Sep Madeira - 29 Jan 1801 Madras - 8 Apr Colombo - 5 Aug St Helena -'};;;
HEATHCOTE (1);"['Rated at 400/430 tons, 80/86 crew, 30 guns', ""* Jul 1709 description of 'sea monster' (Southern Right Whale ?)""]";{'time': ['1708', '1709'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/625A Journal 13 Nov 1708-5 Jul 1710'], 'captain': 'Joseph Tolson', 'itinerary': 'Downs 20 Mar 1709 - 4 May Sao Tiago - Madras 28 Oct - Bengal - Cape 22 Mar 1710 -16 Aug Downs'};{'time': ['1710', '1711'], 'destination': 'Bombay', 'reference': ['L/MAR/B/625B Journal 29 Mar 1711-25 Sep 1713, Robert Wynn, Chief Mate '], 'captain': 'Joseph Tolson', 'itinerary': 'Downs 13 Jun 1711-8 Oct Cape -12 Jan 1712 Anjengo - 7 Apr Bombay - 8 Sep Surat - 21 Sep Bombay -13 Oct Surat - 17 Dec Bombay - 27 Apr 1713 Cape - 30 May St Helena - 4 Sep Woolwich'};"{'time': ['1714', '1715'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/625C Journal 29 Sep 1714-20 Aug 1716 '], 'captain': 'Joseph Tolson', 'itinerary': ""Downs 12 Feb 1715 -14 May Cape - 24 Jul Madras -16 Sep Balasore - 23 Oct Calcutta - 23 Jan 1716 Cox's Island - 27 May St Helena - 20 Aug Woolwich""}";"{'time': ['1717', '1718'], 'destination': 'Bengal', 'reference': ['L/MAR/B/625D Journal 28 Aug 1717-2 Jul 1719 '], 'captain': 'Joseph Tolson', 'itinerary': ""Downs 13 Nov 1717 -15 Dec Sao Tiago -12 Feb 1718 Cape - 8 May Madras - 21 Jun Calcutta - 7 Dec Cox's Island - 8 Mar 1719 Cape -11 Apr St Helena - 8 Jul Downs""}";;;;;
HEATHCOTE (2);['Rated at 480/495 tons, 96/99 crew, 32 guns'];{'time': ['1720', '1721'], 'destination': 'Madras and Bengal', 'reference': [], 'captain': 'Joseph Tolson', 'itinerary': '29 Apr 1721 - 20 Aug 1722'};{'time': ['1723', '1724'], 'destination': 'Madras and Bengal', 'reference': ['L/MAM/B/625D(A) Journal 1 Dec 1723-23 Jun 1725, Roger Hale, Chief Mate', 'L/MAR/B/625M Receipt Book'], 'captain': 'Joseph Tolson', 'itinerary': 'Downs 14 Feb 1724 - 25 May Cape - 31 Jul Madras - 18 Sep Calcutta - 29 Nov Pipli -10 Dec Madras - 23 Mar 1725 Cape -16 Apr St Helena - Jun Downs'};{'time': ['1730', '1731'], 'destination': 'Mokha and Bombay', 'reference': ['L/MAM/B/625F Journal 2 Oct 1730-19 Mar 1732', 'L/MAM/B/625-0(l) Ledger L/MAM/B/625-0(2) Pay Book'], 'captain': 'David Wilkie', 'itinerary': 'Downs 26 Nov 1730 - 6 Mar 1731 Cape - 6 Jun Mokha - 29 Aug Bombay - 20 Dec St Helena - 19 Mar 1732 Erith'};;;;;;
HEATHCOTE (3);['Rated at 490 tons, 98 crew, 32 guns'];{'time': ['32/3', '32/3'], 'destination': 'Bombay', 'reference': ['L/MAM/B/625G L/MAM/B/625P(1)', 'L/MAM/B/625P(2)', 'L/MAM/B/625Q'], 'captain': 'Joseph Tolson', 'itinerary': 'Downs 15 Mar 1733 - 17 Apr Sao Tiago -14 Aug Bombay - 8 Oct Surat - 21 Oct Bombay - Malabar coast - 30 Dec Bombay - 8 Jan 1734 Surat - 21 Mar Bombay -13 Apr Karwar - 20 May Bombay - 15 Sep Bengal - 31 Dec Bombay - 30 Jan 1735 Tellicherry - 24 Mar St Helena -17 Aug Downs'};{'time': ['1736', '1737'], 'destination': 'Bombay', 'reference': ['L/MAM/B/625H Journal 7 Jan 1737-15 Aug 1738', 'L/MAR/B/625R(1) Ledger', 'L/MAM/B/625R(2) Pay Book'], 'captain': 'Jonathan Cape', 'itinerary': 'Downs 20 Mar 1737 - 6 May Sao Tiago - 25 Aug Johanna - 27 Nov Bombay - 27 Jan 1738 Anjengo - 20 May St Helena -10 Aug Downs'};{'time': ['1739', '1740'], 'destination': 'Madras', 'reference': ['L/MAR/B/6254 Journal 5 Dec 1739-6 Oct 1741', 'L/MAR/B/625S(1) Ledger', 'L/MAR/B/625S(2) Pay Book'], 'captain': 'Jonathan Cape', 'itinerary': 'Portsmouth 9 Apr 1740 - 15 Aug Madras -17 Oct Rogues River - 6 Apr 1741 Cape - 5 May St Helena - 29 Sep Downs'};{'time': ['1742', '1743'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/625J Journal 19 Jan 1743-11 Sep 1744', 'L/MAR/B/625T(1) Ledger', 'L/MAR/B/625T(2) Pay Book'], 'captain': 'Jonathan Cape', 'itinerary': 'Portsmouth 15 Apr 1743 - 21 Aug Madras - 24 Dec Rogues River - 26 Jan 1744 Madras - 29 Apr St Helena - 29 Aug Downs'};;;;;
HEATHCOTE (4);['Rated at 498 tons, 99 crew, 29 guns '];{'time': ['1746', '1747'], 'destination': 'Mokha', 'reference': ['L/MAR/B/625K ', 'L/MAR/B/625U(1)', 'L/MAR/B/625U (2)'], 'captain': 'Jonathan Cape', 'itinerary': 'Portsmouth 21 Feb 1747 - lost 7 Jun in the Bab el Mandeb'};;;;;;;;
HEBE;['Extra ship, built by Steemson, measured 1810, 2 decks, 4in bottom, length 116ft 6in, keel 94ft h^in, breadth 28ft 8in, wing transom 19ft IV^in, port cell 25ft 4in, waist 1ft Sin, between decks 6ft 10%in, ports 10 upper, 413 tons Principal Managing Owner: John Staniforth'];{'time': ['1809', '1810'], 'destination': 'Bengal', 'reference': ['L/MAR/B/266A Journal 21 Apr 1810-8 Aug 1811', 'L/MAR/B/266B(1) Ledger', 'L/MAR/B/266B(2) Pay Book'], 'captain': 'Robert Johnson', 'itinerary': 'Portsmouth 9 Jun 1810 - 25 Jun Madeira - 5 Dec Saugor -12 Dec Calcutta - 28 Jan 1811 Saugor - 11May St Helena -13 Jul Downs'};;;;;;;;
HECTOR (1);"['Former Levant traader, 110 crew, 24 guns, 800 tons', ""BL: Egerton Ms 2110 ff.1-8 Hawkins' journal 28 Mar 1607-28 Sep 1608"", 'BL; Cotton Titus BATH ff.252-79 Journal 17 Jul 1607-22 Jun 1608, Anthony Marlowe']";{'time': ['1600', '1601'], 'destination': 'Bantam', 'reference': [], 'captain': 'John Middleton', 'itinerary': 'Woolwich 13 Feb 1601 - Torbay 20 Apr -1 May Canaries - 9 Sep Cape 29 Oct -17 Dec Madagascar 6 Mar 1602 - 9 May Nicobars - 5 Jun Acheh - took part in capture of San Antonio carrack in Straits of Malacca 11 Sep - 24 Oct Acheh 9 Nov - Priaman 4 Dec -16 Dec Bantam 20 Feb 1603 - 16 Jun St Helena 5 Jul -11 Sep Downs'};{'time': ['1603', '1604'], 'destination': 'Bantam', 'reference': [], 'captain': 'Christopher Colthurst/William Keeling', 'itinerary': 'Gravesend 25 Mar 1604 - 24 Apr Maio -17 Jul Cape 20 Aug - 23 Dec Bantam 4 Mar 1605 - Dec Cape - 3 Feb 1606 St Helena - 6 May Downs'};"{'time': ['1606', '1607'], 'destination': 'Surat and Bantam', 'reference': ['L/MAR/A/VI Extracts from a journal on the Dragon and Hector 12 Mar 1607-5 Oct 1609', ""L/MAR/A/IV Hawkins' journal 4 Mar-31 Aug 1607 & 19 Feb-12 Mar 1608"", ""L/MAR/A/Vm Fragment of Hawkins' journal 17 Jul-19 Aug 1608""], 'captain': 'William Hawkins/William Keeling', 'itinerary': 'Downs 1 Apr 1607 - Plymouth 16 Apr -17 Dec Cape - Apr 1608 Socotra - 24 Aug river Tapti 5 Oct (Hawkins sent for Agra) - Dec Bantam Jan 1609 - 8 Feb Bandas - Aug Bantam Oct -10 May 1610 Downs'}";{'time': ['1610', '1611'], 'destination': 'Red Sea and Bantam', 'reference': [], 'captain': 'Gabriel Towerson', 'itinerary': 'Downs 18 Apr 1611 -1 Aug Cape -17 Feb 1612 Socotra -16 Mar Mokha - Red Sea blockade 8 Aug - 23 Oct Bantam 11 Dec - voyage ended 1613'};"{'time': ['1613', '1614'], 'destination': 'Surat and Bantam', 'reference': ['L/MAR/A/XX Journal 28 Feb 1614-13 Jun 1615, John Munden, mate'], 'captain': 'Arthur Spaight', 'itinerary': ""Gravesend 28 Feb 1614 -15 Jun Cape - 6 Aug St Augustine's Bay - 23 Aug Moheli - 9 Sep Socotra - 15 Oct Surat 3 Mar 1615 -15 Apr Acheh - Tiku 24 Apr 1616 -15 May Bantam, abandoned, rotten""}";;;;
