name;info;voyage_1;voyage_2;voyage_3;voyage_4;voyage_5;voyage_6;voyage_7;voyage_8;voyage_9
CANNING;"[""Company's own ship, built by Wigram, launched 1817, 3 decks, 4in bottom, length 166ft 4in, keel 133ft IP/un, breadth 43ft P/un, hold 17ft 4!/2in, wing transom 26ft, port cell 29ft 4in, waist 1ft 4in, between decks 6ft 71/2in & 6ft 4!/2in, roundhouse 6ft 51/4in, ports 14 middle & 13 upper, deck range 97ft 4in, 24 guns, 130 crew, 1326 tons Sold to Joseph Somes 7 May 1834 for Â£5750""]";{'time': ['1817', '1818'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/23A Journal 27 Oct 1817-31 May 1819', 'L/MAR/B/23-I(l) Ledger', 'L/MAR/B/23-I(2) Pay Book'], 'captain': 'William Patterson', 'itinerary': 'Downs 31 Dec 1817 -10 May 1818 Bombay - 30 Aug Whampoa -12 Nov Second Bar - 2 Mar 1819 St Helena - 3 May Downs'};{'time': '', 'destination': 'Apr Blackwall', 'reference': [], 'captain': []};{'time': ['1821', '1823'], 'destination': 'Benkulen and China', 'reference': ['L/MAR/B/23C Journal 14 Feb 1822-12 Jul 1823', 'L/MAR/B/23K(1) Ledger', 'L/MAR/B/23K(2) Pay Book'], 'captain': 'William Patterson', 'itinerary': 'Downs 31 Mar 1822 - 7 Jul Benkulen -18 Oct Whampoa - 28 Dec Second Bar - 9 Apr 1823 St Helena - 28 May Long Reach'};{'time': ['1823', '1824'], 'destination': 'Bengal and China', 'reference': ['L/MAR/B/23D Journal 17 Dec 1823-6 Oct 1825, Philip Baylis, First Mate', 'L/MAR/B/23L(1) Ledger', 'L/MAR/B/23L(2) Pay Book'], 'captain': 'James Head', 'itinerary': 'Downs 26 Feb 1824 - 15 Jun Diamond Harbour - 25 Aug Saugor - 2 Nov Penang - 29 Nov Singapore - 26 Jan 1825 Whampoa - 6 Mar Second Bar - 3 Jul St Helena -10 Sep Long Reach'};{'time': ['1825', '1826'], 'destination': 'China', 'reference': ['L/MAR/B/23E Journal 7 Mar 1826-8 May 1827', 'L/MAR/B/23M(1) Ledger', 'L/MAR/B/23M(2) Pay Book'], 'captain': 'Bryan Broughton', 'itinerary': 'Downs 3 Apr 1826 - 7 Sep Whampoa - 30 Nov Second Bar - 21 Feb 1827 St Helena - 8 Apr moorings'};{'time': ['1827', '1828'], 'destination': 'China', 'reference': ['L/MAR/B/23F Journal 3 Mar 1828-20 May 1829', 'L/MAR/B/23N(1) Ledger', 'L/MAR/B/23N(2) Pay Book'], 'captain': 'Philip Baylis', 'itinerary': 'Downs 28 Apr 1828 - 23 Aug Whampoa -13 Dec Second Bar -12 Feb 1829 Cape - 3 Mar St Helena -'};{'time': ['1829', '1830'], 'destination': 'China', 'reference': ['L/MAR/B/23G Journal 4 Mar 1830-21 Jun 1831', 'L/MAR/B/23-0(l) Ledger', 'L/MAR/B/23-0(2) Pay Book'], 'captain': 'Philip Baylis', 'itinerary': 'Downs 10 May 1830-6 Sep Hong Kong -17 Sep Whampoa -17 Dec Second Bar - 6 Mar 1831 Cape - 28 Mar St Helena - 24 May Long Reach'};{'time': ['1831', '1832'], 'destination': 'China', 'reference': ['L/MAR/B/23H Journal 12 Mar 1832-11 Apr 1833', 'L/MAR/B/23P(1) Ledger', 'L/MAR/B/23P(2) Pay Book'], 'captain': 'Philip Baylis', 'itinerary': 'Downs 26 Apr 1832 - 20 Aug Whampoa - 21 Oct Second Bar - 22 Jan 1833 St Helena - 9 Mar Gravesend'};
CANTERBURY;['New Company, 333 tons '];{'time': ['1701', '1702'], 'destination': 'Amoy', 'reference': [], 'captain': [], 'itinerary': 'Downs -16 Aug 1702 Amoy 11 May 1703 - Macao 4 Sep - captured by French in Straits of Malacca'};;;;;;;;
CANTON;['Built by Wells, launched 1790, 3 decks, 4in bottom, length 165ft 4in, keel 134ft 23/4in, breadth 41ft 2in, hold 17ft, wing transom 25ft 8in, port cell 28ft 1014m, waist 3ft 71/2in, between decks 6ft 4in & 6ft 6in, roundhouse 6ft 6in, ports 14 middle & 13 upper, deck range 98ft, 1210 tons Principal Managing Owners: 1-6 William Lushington, 7-8 John Mavor'];{'time': ['1790', '1791'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/288A Journal 15 Nov 1790-5 Jun 1792', 'L/MAR/B/288J(1) Ledger', 'L/MAR/B/288J(2) Pay Book'], 'captain': 'Thomas Bretrell', 'itinerary': 'Downs 27 Jan 1791 - 23 May Bombay - 16 Sep Whampoa - 23 Nov Second Bar - 2 Mar 1792 St Helena - 24 Apr Purfleet'};{'time': ['1793', '1794'], 'destination': 'China', 'reference': ['L/MAR/B/288B Journal 15 Feb 1794-14 Oct 1795, Abel Vyvyan, First Mate ', 'L/MAR/B/288K(1) Ledger', 'L/MAR/B/288K(2) Pay Book'], 'captain': 'Thomas Bretrell', 'itinerary': 'Portsmouth 2 May 1794 - 27 Sep Whampoa - 26 Nov Second Bar -14 Apr 1795 St Helena - 25 Jul Long Reach'};{'time': ['1795', '1796'], 'destination': 'St Helena, Madras and China', 'reference': ['L/MAR/B/288C Journal 15 Jan 1796-17 Sep 1797', 'L/MAR/B/288D Journal 15 Jan 1796-30 Jan 1799, Ethelbert Lyne, First Mate', 'L/MAR/B/288L(1) Ledger', 'L/MAR/B/288L(2) Pay Book'], 'captain': 'Abel Vyvyan', 'itinerary': 'Portsmouth 12 Apr 1796 - 23 Jun St Helena -1 Sep Madras - 24 Oct Trincomalee - 29 Nov Colombo - 9 Apr 1797 Whampoa - 27 May Second Bar - 25 Aug Amoy - 24 Sep Whampoa - 26 Feb 1798 Second Bar - 5 Aug St Helena - 23 Oct Long Reach'};{'time': ['1799', '1800'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/288E Journal 30 Oct 1799-25 Jul 1801', 'L/MAR/B/288M(1) Ledger', 'L/MAR/B/288M(2) Pay Book'], 'captain': 'Thomas Lushington', 'itinerary': 'Portsmouth 7 Jan 1800 - 2 May Johanna - 26 May Bombay 17 Aug - 24 Sep Malacca -1 Oct Singapore - 5 Nov Whampoa - 29 Dec Second Bar - 16 Apr 1801 St Helena -17 Jun Long Reach'};{'time': ['1801', '1802'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/288F Journal 22 Oct 1801 -11 Jul 1803', 'L/MAR/B/288N(1) Ledger', 'L/MAK/B/288N(2) Pay Book'], 'captain': 'Thomas Lushington', 'itinerary': 'Portsmouth 12 Feb 1802- 11 Jun Bombay - 5 Sep Malacca - 27 Sep Whampoa - 9 Dec Second Bar - 31 Mar 1803 St Helena - 2 Jun Long Reach'};{'time': ['1803', '1804'], 'destination': 'Ceylon and China', 'reference': ['L/MAR/B/288G Journal 17 Dec 1803-14 Nov 1805', 'L/MAR/B/288-0(l) Ledger', 'L/MAR/B/288-0(2) Pay Book'], 'captain': 'Thomas Lushington', 'itinerary': 'Portsmouth 20 Mar 1804 -17 Jul Ceylon - 21 Jul Madras - 27 Aug Penang -14 Sep Malacca -15 Oct Whampoa -15 Dec Second Bar - 2 Jan 1805 Lintin - 21 Jan Penang - 2 Apr St Helena 11 Jul -15 Sep Long Reach'};{'time': ['1807', '1808'], 'destination': 'China', 'reference': ['L/MAR/B/288H Journal 30 Nov 1807-25 Nov 1809', 'L/MAR/B/288P(1) Ledger', 'L/MAR/B/288P(2) Pay Book'], 'captain': 'John Christopher Lochner', 'itinerary': 'Portsmouth 5 Mar 1808 - 31 May Cape - 3 Aug Madras - 22 Aug Penang - 6 Sep Malacca - 6 Oct Whampoa - 2 Feb 1809 Second Bar -1 Apr Penang -11 Jul St Helena -14 Sep Long Reach'};{'time': ['1809', '1810'], 'destination': 'China', 'reference': ['L/MAK/B/288-I Journal 24 Jan 1810-23 Nov 1811', 'L/MAR/B/288Q(1) Ledger', 'L/MAR/B/288Q(2) Pay Book'], 'captain': 'George Gray', 'itinerary': 'Portsmouth 28 Apr 1810 - 5 Sep Penang - 26 Sep Malacca -10 Dec Whampoa - 9 Feb 1811 Second Bar -11 Jul St Helena -18 Sep Carrig Roads - 29 Sep Northfleet'};
CARDIGAN;['400/420 tons, 34 guns, 80/84 crew'];"{'time': ['1712', '1713'], 'destination': 'Bengal', 'reference': ['L/MAR/B/668A Journal 5 Nov 1712-26 Apr 1716'], 'captain': 'Richard Grainger', 'itinerary': ""Downs 23 Feb 1713 - 15 May Cape-29 JulBalasore-11 Aug Rogues River - 29 Oct Calcutta- 29 Jan 1714 Rogues River - 2 Mar Anjengo -1 May Bandar Abbas -18 Aug Madras - 28 Sep Balasore -10 Oct Rogues River - 6 Jan 1715 Cox's Island -19 Feb Madras - 26 Feb Fort St David - 5 Mar Madras - 22 Mar Fort St David - 31 Mar Madras - 29 Oct Cape -12 Dec St Helena - 24 Apr 1716 Woolwich""}";"{'time': ['1716', '1717'], 'destination': 'Bengal', 'reference': ['L/MAR/B/668B Journal 26 Nov 1716-10 Oct 1718', 'L/MAR/B/668E(1) Ledger', 'L/MAR/B/668E(2) Pay Book', ""L/MAR/B/668E(3) Dead Men's Effects""], 'captain': 'Henry Glegg', 'itinerary': ""Downs 24 Jan 1717 - 7 Jun Madras - 23 Jun Balasore -1 Jul Rogues River - 29 Jan 1718 Cox's Island - 26 Jun St Helena -10 Oct Woolwich""}";{'time': ['1719', '1720'], 'destination': 'Bengal', 'reference': ['L/MAR/B/668C Journal 29 Sep 1719-21 Jun 1721', 'L/MAR/B/668F Ledger'], 'captain': 'Henry Glegg', 'itinerary': '3 Apr 1721 St Helena - 6 Jul Moorings'};{'time': ['1722', '1723'], 'destination': 'Madras', 'reference': ['L/MAR/B/668D Journal 28 Dec 1722-5 May 1724 '], 'captain': 'William Hambly', 'itinerary': 'Downs 6 Mar 1723 - 2 Apr Madeira -18 Aug Madras - 29 Dec Cape - 28 Jan 1724 St Helena - 5 May Deptford'};;;;;
CARDONNEL;['300 tons, 20/22 guns, 60 crew'];{'time': '', 'destination': 'Nov 1717-11 Jun 1719', 'reference': [], 'captain': []};{'time': ['1717', '1718'], 'destination': 'Mokha', 'reference': ['L/MAR/B/708D Ledger'], 'captain': 'William Mawson'};{'time': ['1719', '1720'], 'destination': 'Madras', 'reference': ['L/MAR/B/708B Journal 15 Oct 1719-24 Jul 1721', 'L/MAR/B/708E(1) Ledger', 'L/MAR/B/708E(2) Pay Book'], 'captain': 'William Mawson', 'itinerary': 'Downs 22 Jan 1720 -17 Feb Plymouth -13 Mar Madeira -12 Aug Madras -11 Sep Fort St David - 8 Oct Madras - 24 Mar 1721 Cape - 25 Apr St Helena - 24 Jul Deptford'};;;;;;
CARLTON;['Frigate, 26 guns, 55 crew, 275 tons'];{'time': ['1705', '1706'], 'destination': 'Borneo', 'reference': ['L/MAR/B/686A Journal 17 Dec 1705-28 Oct 1708, George Lytton, First Mate '], 'captain': 'Philip Browne', 'itinerary': 'Downs 22 Mar 1706 -1 May Plymouth - 4 Oct Benkulen - 24 Oct Batavia - 9 Nov Semarang - 23 Nov Tom Borneo -19 Dec Banjarmassin -18 Jul 1707 Batavia -10 Oct Benkulen -1 Feb 1708 Cape - 28 Oct Deptford'};{'time': ['1708', '1709'], 'destination': 'Bombay and Benkulen ', 'reference': ['L/MAR/B/686B Journal 14 Mar 1709-8 Aug 1711 Capt George Lytton'], 'captain': [], 'itinerary': 'Downs 26 Apr 1709 - 19 Jul Bahia -17 Dec Calicut -19 Dec Tellicherry - 23 Dec Goa -14 Jan 1710 Bombay - 2 May Madras -1 Aug Bantal -11 Aug Ipoh - 29 Aug Benkulen -11 Sep Silebar -16 Oct Benkulen - 25 Nov Batavia -16 Mar 1711 Cape - 24 Jul Texel - 8 Aug Blackwall'};;;;;;;
CARMARTHEN;['Built by Randall, launched 1802, 2 decks, 4in bottom, length 125fl b^in, keel 100ft 5in, breadth 32fl 2in, hold 15fl 11 in, wing transom 23fl 4in, port cell 27ft SYiin, waist 1ft 6in, between decks 6ft 7in, roundhouse 6ft Sin, ports 11 upper, 552 tons Principal Managing Owner: James Williams'];{'time': ['1802', '1803'], 'destination': 'St Helena, Bengal and Benkulen', 'reference': ['L/MAR/B/142A Journal 9 Dec 1802-8 Sep 1804', 'L/MAR/B/142-I(1) Ledger', 'L/MAR/B/142-1(2) Pay Book'], 'captain': 'John Dobree', 'itinerary': 'Downs 7 Feb 1803 - 24 Apr St Helena - 26 Aug Calcutta - 24 Nov Saugor -1 Feb 1804 Benkulen - 6 Jun St Helena -13 Aug Long Reach'};{'time': ['1804', '1805'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/142B Journal 13 Dec 1804-8 Jul 1805', 'L/MAR/B/142J(1) Ledger', 'L/MAR/B/142 J(2) Pay Book'], 'captain': 'John Christopher Lochner', 'itinerary': 'Portsmouth 25 Mar 1805 - 25 Apr Madeira -17 Jul Madras - 8 Aug Diamond Harbour - 20 Nov Saugor - 24 Feb 1806 St Helena -16 Jun Long Reach'};{'time': ['1805', '1806'], 'destination': 'Bombay', 'reference': ['L/MAR/B/142C Journal 4 Sep 1806-11 Jan 1808', 'L/MAR/B/142K(1) Ledger', 'L/MAR/B/142K(2) Pay Book'], 'captain': 'James Ross', 'itinerary': 'Portsmouth 4 Jan 1807 - 27 May Bombay -1 Oct Cape - 24 Oct St Helena -17 Dec Crookhaven - 5 Jan 1808 Downs'};{'time': ['1807', '1808'], 'destination': 'Bombay', 'reference': ['L/MAR/B/142D Journal 4 Apr 1808-20 Oct 1809', 'L/MAR/B/142L(1) Ledger', 'L/MAR/B/142L(2) Pay Book'], 'captain': 'James Ross', 'itinerary': 'Portsmouth 10 Jun 1808 - 24 Jun Madeira - 29 Oct Bombay 19 Apr 1809 - 12 Jul St Helena -13 Sep Lower Hope'};{'time': ['1809', '1810'], 'destination': 'Bombay', 'reference': ['L/MAR/B/142E Journal 6 Mar 1810-2 Mar 1812', 'L/MAR/B/142M(1) Ledger', 'L/MAR/B/142M(2) Pay Book'], 'captain': 'James Ross', 'itinerary': 'Portsmouth 11 May 1810 - 27 May Madeira - 5 Oct Bombay -16 Jan 1811 Mauritius - 22 May Bombay -18 Oct Cape - 5 Nov St Helena - 27 Jan 1812 Gravesend'};{'time': ['1811', '1812'], 'destination': 'Bengal', 'reference': ['L/MAR/B/142F Journal 28 Mar 1812-21 May 1814 ', 'L/MAR/B/142N(1) Ledger', 'L/MAR/B/142N(2) Pay Book'], 'captain': 'James Ross', 'itinerary': 'Portsmouth 4 Jun 1812 -18 Jun Madeira - 26 Dec Calcutta -17 Mar 1813 Saugor - 4 Jun Bombay - 3 Jan 1814 Cape - 25 Feb St Helena - May Downs'};{'time': ['1814', '1815'], 'destination': 'Bombay', 'reference': ['L/MAR/B/142G Journal 10 Mar 1815-20 Sep 1816', 'L/MAR/B/142-0(1) Ledger', 'L/MAR/B/142-0(2) Pay Book'], 'captain': 'James Ross', 'itinerary': 'Downs 22 May 1815 -10 Jun Madeira - 28 Sep Mauritius - 8 Nov Bombay - 22 Feb 1816 Tellicheny -13 May Cape -11 Jun St Helena -16 Aug Gravesend'};{'time': ['1816', '1817'], 'destination': 'Bombay', 'reference': ['L/MAR/B/142H Journal 21 Mar 1817-20 Jul 1818', 'L/MAR/B/142P(1) Ledger', 'L/MAR/B/142P(2) Pay Book'], 'captain': 'James Ross', 'itinerary': 'Downs 16 May 1817 - 28 Sep Bombay -11 Dec Malwa -15 Dec Mangalore -17 Dec Tellicheny - 17 Mar 1818 St Helena -16 Jun Gravesend'};
CARNATIC (1);['Chartered ship, 758 tons, rated at 99 crew, 26 guns Principal Managing Owner: William Palmer'];{'time': ['1785', '1786'], 'destination': 'China', 'reference': ['L/MAR/B/165A Journal 2 Mar 1786-6 Sep 1787', 'L/MAR/B/165N(1) Ledger', 'L/MAR/B/165N(2) Pay Book'], 'captain': 'Lestock Wilson', 'itinerary': 'Downs 12 Apr 1786 - 9 May Sao Tiago - 20 Sep Whampoa -18 Jan 1787 Second Bar -16 May St Helena -1 Aug Long Reach'};;;;;;;;
CARNATIC (2);['Built by Randall, launched 1787, 3 decks, 4in bottom, length 163ft 2in, keel 132ft 71/2in, breadth 40ft S^in, hold 16ft 4in, wing transom 24ft 6in, port cell 28ft 3in, waist 3ft S^in, between decks 6ft 6in & 6ft 4in, ports 14 middle & upper, deck range 91ft 4in, 1169 tons Principal Managing Owners: 1-2 Gilbert Slater, 3-6 John Jackson'];{'time': ['1787', '1788'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/165B Journal 19 Nov 1787-5 Sep 1789 ', 'L/MAR/B/165-0(1) Ledger ', 'L/MAR/B/165-0(2) Pay Book'], 'captain': 'John Comer', 'itinerary': 'Downs 29 Jan 1788 - 3 Mar Madeira - 26 Jun Madras - 24 Aug Penang -15 Oct Whampoa - 26 Jan 1789 Second Bar -18 Mar St Helena - 3 Jul Long Reach'};{'time': ['1790', '1791'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/165C Journal 22 Nov 1790-26 Jul 1792 ', 'L/MAR/B/165P(1) Ledger ', 'L/MAR/B/165P(2) Pay Book'], 'captain': 'John Comer', 'itinerary': 'Portsmouth 3 Feb 1791 - 30 May Madras - 22 Aug Malacca - 22 Sep Whampoa -12 Dec Second Bar - 19 Jan 1792 Batavia - 7 Apr St Helena -10 Jun Long Reach'};{'time': ['1793', '1794'], 'destination': 'Madras and China', 'reference': ['L/MAR/B/165D Journal 19 Oct 1793-19 Feb 1796 ', 'L/MAR/B/165Q(1) Ledger ', 'L/MAR/B/165Q(2) Pay Book'], 'captain': 'James Jackson', 'itinerary': 'Portsmouth 2 May 1794 - 11 Sep Madras - 23 Oct Penang - 21 Jan 1795 Whampoa - 5 Mar Second bar - 26 Apr Malacca - 31 Aug St Helena -13 Nov Finish Roads, Ireland - 27 Dec Long Reach'};{'time': ['1795', '1796'], 'destination': 'China', 'reference': ['L/MAR/B/165E Journal 30 May 1796-21 Mar 1798 ', 'L/MAR/B/165R(1) Ledger', 'L/MAR/B/165R(2) Pay Book'], 'captain': 'James Jackson', 'itinerary': 'Portsmouth 11 Aug 1796 - 16 Oct St Helena - 8 Jan 1797 Amboina -18 Mar Whampoa - 28 Apr Second Bar - 23 Oct Cape - 3 Dec St Helena - 4 Feb 1798 Long Reach'};{'time': ['1798', '1799'], 'destination': 'Bombay and China', 'reference': ['L/MAR/B/165F Journal 18 Sep 1798-25 Jul 1800', 'L/MAR/B/165S(1) Ledger', 'L/MAR/B/165S(2) Pay Book'], 'captain': 'James Jackson', 'itinerary': 'Portsmouth 31 Dec 1798 - 25 Mar 1799 Cape - 12 May Johanna - 11 Jun Bombay -14 Sep Malacca - 30 Oct Whampoa - 22 Dec Second Bar -18 Jan 1800 Malacca -11 Apr St Helena - 26 Jun Long Reach'};{'time': ['1800', '1801'], 'destination': 'St Helena, Benkulen and China', 'reference': ['L/MAR/B/165G Journal 27 Oct 1800-26 Jul 1802', 'L/MAR/B/165T(1) Ledger', 'L/MAR/B/165T(2) Pay Book'], 'captain': 'Horatio Beevor', 'itinerary': 'Portsmouth 9 Jan 1801 - 4 Apr St Helena -12 Jul Benkulen - 26 Aug Penang -10 Sep Malacca - 29 Sep Whampoa - 8 Dec Second Bar -12 Apr 1802 St Helena -14 Jun Long Reach'};;;
CARNATIC (3);['Built by Perry, launched 1808, 3 decks, 4in bottom, length 146fl 31/2in, keel 1181191 2/4in, breadth 3611 lin, hold 1411 lOin, wing transom 23114in, port cell 2611 lOin, waist 111 6in, between decks 6ft 31/2in & 6ft 4in, ports 13 middle & 12 upper, deck range 85ft 2in, 26 guns, 102 crew, 82 tons Principal Managing Owner: William Agnew'];{'time': ['1808', '1809'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/165H Journal 18 Nov 1808-25 Aug 1810 ', 'L/MAR/B/165U(1) Ledger', 'L/MAR/B/165U(2) Pay Book'], 'captain': 'Archibald Francis William Swinton', 'itinerary': 'Portsmouth 24 Feb 1809 - 12 Mar Madeira - 5 Jul Madras -19 Jul Diamond Harbour - 29 Oct Saugor 23 Jan 1810-5 Feb Madras - 3 May St Helena - 8 Jul Long Reach'};{'time': ['1810', '1811'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/165-I Journal 10 Dec 1810-23 Jun 1812', 'L/MAR/B/165V(1) Ledger', 'L/MAR/B/165V(2) Pay Book'], 'captain': 'Archibald Francis William Swinton', 'itinerary': 'Portsmouth 12 Mar 1811 - 27 Jul Madras -14 Aug Diamond Harbour -17 Oct Saugor 18 Dec - 4 Mar 1812 St Helena - 20 May Gravesend'};{'time': ['1812', '1813'], 'destination': 'Bengal and Madras', 'reference': ['L/MAR/B/165J Journal 15 Feb 1813-1 Oct 1814', 'L/MAR/B/165 W (1) Ledger', 'L/MAR/B/165W(2) Pay Book'], 'captain': 'Archibald Francis William Swinton', 'itinerary': 'Portsmouth 2 Jun 1813 - 21 Jun Madeira - 5 Nov Saugor -12 Jan 1814 Ganjam -16 Jan Vizagapatam - 20 Jan Coninga - 25 Jan Madras -14 Feb Colombo - 25 Apr Cape -10 Aug Purfleet'};{'time': ['1814', '1815'], 'destination': 'Ceylon, Bengal and Madras', 'reference': ['L/MAR/B/165K Journal 10 Mar 1815-24 Jul 1816 ', 'L/MAR/B/165X(1) Ledger', 'L/MAR/B/165X(2) Pay Book'], 'captain': 'John Blanshard', 'itinerary': 'Downs 22 May 1815 - 4 Sep Colombo - 27 Sep Saugor - 22 Jan 1816 Vizagapatam - 5 Feb Madras - 5 Apr Cape - 21 Apr St Helena - 20 Jun Purfleet'};{'time': ['1816', '1817'], 'destination': 'Madras and Bengal', 'reference': ['L/MAR/B/165L Journal 15 Feb 1817-4 Jul 1818', 'L/MAR/B/165Y(1) Ledger', 'L/MAR/B/165Y(2) Pay Book'], 'captain': 'John Blanshard', 'itinerary': 'Downs 14 Apr 1817-3 Aug Madras -1 Sep Diamond Harbour - 3 Nov New Anchorage - 27 Mar 1818 St Helena - 6 Jun Gravesend'};{'time': '', 'destination': '   6 1818/9 Madras and Bengal', 'reference': ['L/MAR/B/165M Journal 27 Feb 1819-3 Jul 1820', 'L/MAR/B/165Z(1) Ledger', 'L/MAR/B/165Z(2) Pay Book'], 'captain': 'John Blanshard', 'itinerary': 'Downs 22 Apr 1819-5 Aug Madras - 31 Aug New Anchorage 29 Jan 1820 - 29 Mar St Helena - 31 May Northfleet'};;;
CAROLINA;['290 tons, 18 guns, 61 crew '];{'time': ['1682', '1683'], 'destination': 'China', 'reference': ['L/MAR/A/LXXVin Journal 19 Oct 1682-3 Sep 1683, anon '], 'captain': 'John Harding', 'itinerary': 'Downs 26 Oct 1682 - 22 Nov Sao Tiago - 9 Apr 1683 Madagascar -10 Apr Bantam -12 Apr Batavia - 21 Jun Macao 9 Jul -11 Jul Lantau -18 Sep Lampagao - voyage ended 22 Dec 1684'};;;;;;;;
CAROLINE;[];{'time': '1811', 'destination': 'From Bombay', 'reference': ['L/MAR/B/152A Journal 6 Nov 1811-2 Jun 1812', 'L/MAR/B/152B Journal 1 Oct-2 Jun 1812, anon'], 'captain': 'George Harrower', 'itinerary': 'Bombay 6 Nov 1811-11 Nov Goa -18 Nov Tellicherry - 6 Jan 1812 Cape -14 Feb St Helena - 25 Apr Portsmouth -15 May Blackwall'};;;;;;;;
CARRON;[];{'time': '1796', 'destination': 'From (^hina', 'reference': ['L/MAR/B/513A Journal 24 Nov 1795-16 Sep 1796 '], 'captain': 'F Simpson', 'itinerary': 'Whampoa 24 Nov 1795 - 11 Jan 1796 Second Bar - left China 15 Feb - 5 May St Helena - 8 Aug Long Reach'};{'time': '1799', 'destination': 'From China', 'reference': ['L/MAR/B/513B Journal 8 Feb-25 Jul 1799, anon', 'L/MAR/B/513C Journal 9 Feb-6 Jul 1799, anon'], 'captain': [], 'itinerary': 'Lintin 9 Feb 1799 - 22 Feb Malacca -11 May St Helena - Jul Downs'};;;;;;;
CARTIER;['Built at Bombay, 400 tons', 'Principal Managing Owners: Fairlie, Gilmore & Co, Calcutta '];{'time': '1800', 'destination': 'From Amboina', 'reference': ['L/MAR/B/394A Journal 17 Jan-22 Oct 1800, William Linton, Second Mate', 'L/MAR/B/394B Journal 17 Jan-22 Oct 1800, Robert Fulton, First Mate'], 'captain': 'James Nash', 'itinerary': 'Amboina 13 Feb 1800 - 12 May Cape - 8 Jun St Helena - 29 Sep Blackwall'};;;;;;;;
CASSANDRA;['380 tons, 26 guns, 76 crew'];{'time': ['1719', '1720'], 'destination': 'Bombay', 'reference': [], 'captain': 'James MacRae', 'itinerary': 'Portsmouth 21 Mar 1720 - captured by pirates at Johanna 7 Aug 1720'};;;;;;;;
CASTLE;['Frigate, built in 1651, 24 guns, 50 crew, 250 tons'];{'time': ['1659', '1660'], 'destination': 'Guinea, Madras and Bantam ', 'reference': [], 'captain': 'Stephen Mitchell', 'itinerary': 'Downs Apr 1660 - 17 Jun Guinea Jul 1660 - Madras - Bantam - 8 Jun 1662 Down'};{'time': ['1662', '1663'], 'destination': 'Guinea, Madras and Bengal ', 'reference': [], 'captain': 'Stephen Mitchell', 'itinerary': 'Downs 18 Jan 1663 - Mar Guinea - Jul Madras left Bengal Jan 1664 - 10 Jul Downs'};{'time': ['1668', '1669'], 'destination': 'Madras, Bengal and Jambi ', 'reference': [], 'captain': 'Matthew Crover', 'itinerary': 'Nov 1668 - 19 Jun 1670'};;;;;;
